gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11320,"33,300",중개거래,1987,2022,2,17,방학동,대원그린아파트,46.86,8,444-31
11320,"53,000",중개거래,1995,2022,2,19,방학동,신동아아파트4,84.9,3,732
11320,"9,100",직거래,2013,2022,2,21,방학동,퍼스티안,13.6794,11,705-17
11320,"83,000",중개거래,2003,2022,2,28,창동,태영데시앙,84.995,6,819
11320,"83,000",중개거래,2003,2022,2,28,창동,태영데시앙,84.995,6,819
11320,"9,100",중개거래,2013,2022,2,21,방학동,퍼스티안,13.6794,5,705-17
11320,"49,000",중개거래,1989,2022,2,8,창동,주공17단지,36.16,13,38
11320,"57,000",중개거래,1991,2022,2,4,창동,창동주공4단지,41.3,7,373
11320,"51,500",중개거래,1989,2022,2,10,창동,주공17단지,36.16,8,38
11320,"50,000",중개거래,1996,2022,2,12,도봉동,서원,59.76,3,641
11320,"48,000",중개거래,1987,2022,2,6,쌍문동,동익미라벨,84.53,1,285-5
11320,"65,000",중개거래,2014,2022,2,9,쌍문동,북한산코오롱하늘채,59.98,4,732
11320,"18,500",중개거래,2018,2022,2,7,방학동,방학지음재힐스,21.51,7,717-2
11320,"76,500",중개거래,2007,2022,2,5,쌍문동,e편한세상,84.754,7,731
11320,"55,000",중개거래,1988,2022,2,11,쌍문동,삼익세라믹,58.77,12,56
11320,"89,000",중개거래,1990,2022,2,9,창동,창동주공3단지(해등마을),84.41,4,347
11320,"94,000",중개거래,1999,2022,2,7,쌍문동,쌍문동LG트윈빌2,240.97,9,20-4
