gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11680,220,"20,000",1999,2026,4,1,대치동,대치현대,59.82,22,974,,,,
11680,0,"36,750",1992,2026,4,17,수서동,신동아,39.51,10,736,,,,
11680,0,"80,000",1993,2026,4,20,수서동,수서한아름,97.63,6,712,,,,
11680,0,"84,000",2014,2026,4,26,자곡동,래미안포레,101.51,3,687,,,,
11680,0,"75,000",1994,2026,4,29,도곡동,삼성,54.81,9,161,,,,
11680,0,"99,750",2006,2026,4,18,역삼동,역삼푸르지오,59.8848,17,754-1,,,,
11680,165,"15,000",1983,2026,4,2,도곡동,삼익,104.01,12,869,,,,
11680,0,"67,200",1992,2026,4,25,개포동,삼익대청아파트,60,1,12,,,,
11680,400,"170,000",2025,2026,4,11,청담동,청담르엘,97.9241,7,134-18,,,,
11680,25,"30,000",1992,2026,4,25,수서동,신동아,33.18,9,736,,,,
11680,0,"70,000",1986,2026,4,25,도곡동,우성사원5,70.89,1,463-1,,,,
11680,0,"45,000",1993,2026,4,25,수서동,까치마을,39.6,10,746,,,,
11680,0,"42,000",1992,2026,4,24,개포동,성원대치2단지아파트,33.18,12,12,,,,
11680,0,"49,000",1992,2026,4,23,수서동,신동아,39.51,10,736,,,,
11680,0,"85,000",1995,2026,4,14,도곡동,럭키(963),84.97,6,963,,,,
11680,325,"10,000",2005,2026,4,20,대치동,대치한신휴플러스,84.99,3,907-2,,,,
11680,120,"75,000",1999,2026,4,4,대치동,대치현대,85,11,974,,,,
11680,0,"68,500",2006,2026,4,18,도곡동,도곡렉슬,59.9772,10,527,,,,
11680,0,"84,500",2013,2026,4,16,세곡동,강남엘에이치1단지,84.82,1,579,,,,
11680,0,"85,900",1998,2026,4,11,삼성동,서광아파트,84.93,1,2,,,,
11680,140,"35,000",1986,2026,4,13,개포동,개포현대200동,82.2,1,655-1,,,,
11680,0,"45,000",1992,2026,4,11,개포동,성원대치2단지아파트,33.18,12,12,,,,
11680,0,"42,000",1992,2026,4,11,개포동,삼익대청아파트,39.53,7,12,,,,
11680,0,"52,080",1996,2026,4,10,삼성동,푸른솔아파트1동,59.4,13,4-3,,,,
11680,0,"120,000",1999,2026,4,8,대치동,대치현대,101.6,1,974,,,,
11680,0,"115,000",2006,2026,4,4,역삼동,개나리푸르지오,59.6851,12,755-1,,,,
11680,120,"75,000",1999,2026,4,4,대치동,대치현대,85,11,974,,,,
11680,0,"60,000",2023,2026,4,24,논현동,아츠논현,38.9885,14,249-9,갱신,26.07~28.07,"60,000",
11680,0,"43,000",1993,2026,4,1,수서동,까치마을,49.5,7,746,갱신,26.04~28.04,"43,000",
11680,780,"50,000",2025,2026,4,17,삼성동,아크로삼성,92,11,79,신규,26.04~28.04,,
11680,0,"125,000",2008,2026,4,18,삼성동,삼성동힐스테이트 1단지,84.349,15,16-2,신규,26.07~28.07,,
11680,17,"30,000",2020,2026,4,24,도곡동,도곡동STAY77,29.2,4,957,신규,26.05~28.05,,
11680,117,"12,900",2025,2026,4,6,도곡동,도곡더써밋타워,36.17,7,954-17,신규,26.05~28.05,,
11680,0,"69,300",1999,2026,4,18,대치동,대치효성,59.84,1,988-4,갱신,26.06~28.06,"66,000",
11680,0,"48,600",1992,2026,4,22,일원동,수서,50.82,6,711,갱신,26.04~28.04,"46,300",
11680,57,"13,000",2001,2026,4,29,역삼동,한화진넥스빌,39.2,6,706-20,신규,26.05~28.05,,
11680,230,"5,000",1976,2026,4,28,논현동,"청학아파트에이동,비동,씨동",97.18,5,62-3,신규,26.06~28.06,,
11680,800,"20,000",2022,2026,4,15,논현동,브라이튼N40,84.0023,5,40,신규,26.05~27.08,,
11680,0,"110,000",2011,2026,4,24,청담동,청담자이,49.618,26,134-38,갱신,26.06~28.06,"105,000",
11680,270,"5,000",2002,2026,4,16,역삼동,대우디오빌,59.505,19,720-25,신규,26.05~27.05,,
11680,0,"78,700",2014,2026,4,29,수서동,강남데시앙포레,59.97,5,795,갱신,26.08~28.08,"75,000",
11680,0,"91,500",1984,2026,4,23,개포동,개포우성3차,161,2,652,신규,26.05~28.05,,
11680,0,"65,000",2014,2026,4,17,자곡동,래미안강남힐즈,101.94,11,611,신규,26.05~28.05,,
11680,0,"65,000",2014,2026,4,17,자곡동,래미안강남힐즈,101.94,11,611,신규,26.05~28.05,,
