gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11440,0,"82,950",2004,2026,1,29,공덕동,공덕3삼성래미안,84.98,17,457,,,,
11440,0,"80,000",2014,2026,1,21,아현동,마포래미안푸르지오3단지,59.9236,22,777,,,,
11440,90,"46,000",1999,2026,1,27,대흥동,대흥동태영아파트,114.93,23,660,,,,
11440,72,"13,760",2020,2026,1,29,서교동,서교동효성해링턴타워,37.17,16,494,,,,
11440,0,"67,500",2000,2026,1,27,신공덕동,신공덕1차삼성래미안1아파트,59.76,12,155,,,,
11440,130,"67,000",2016,2026,1,20,현석동,래미안웰스트림,84.9,6,225,,,,
11440,0,"82,000",2007,2026,1,21,창전동,해모로,83.85,19,443,,,,
11440,420,"15,000",2005,2026,1,8,공덕동,래미안공덕4차,112.71,16,464,,,,
11440,0,"78,750",2014,2026,1,24,상수동,래미안밤섬리베뉴Ⅱ,59.99,7,398,,,,
11440,120,"20,000",1988,2026,1,17,공덕동,마포현대,84.87,3,188-108,,,,
11440,0,"54,000",2022,2026,1,23,아현동,더클래시,43.27,7,804,,,,
11440,250,"15,000",2004,2026,1,3,상수동,상수두산위브,84.79,25,396,,,,
11440,0,"105,000",2021,2026,1,17,염리동,마포프레스티지자이,84.9422,1,532,,,,
11440,0,"49,300",1994,2026,1,5,중동,DMC마포청구아파트,84.9,12,390,,,,
11440,0,"100,000",2014,2026,1,31,상수동,래미안밤섬리베뉴Ⅱ,84.92,9,398,,,,
11440,44,"40,000",2003,2026,1,9,상암동,상암월드컵파크2단지,59.92,9,1637,,,,
11440,7,"5,394",2020,2026,1,20,서교동,서교동효성해링턴타워,17.93,22,494,,,,
11440,0,"38,000",1986,2026,1,24,성산동,성산시영(유원),59.43,11,446,,,,
11440,125,"1,000",2019,2026,1,19,신수동,신촌숲아이파크,84.665,21,462,,,,
11440,180,"40,000",2014,2026,1,6,아현동,마포래미안푸르지오2단지,59.9656,21,777,,,,
11440,250,"45,000",2019,2026,1,10,신수동,신촌숲아이파크,84.932,25,462,,,,
11440,0,"66,000",2006,2026,1,25,상암동,상암월드컵파크4단지,84.66,16,1655,,,,
11440,0,"87,150",2021,2026,1,24,염리동,마포프레스티지자이,59.8772,20,532,,,,
11440,90,"4,000",1988,2026,1,17,공덕동,마포현대,59.95,5,188-108,,,,
11440,500,"20,000",2014,2026,1,9,상수동,래미안밤섬리베뉴Ⅱ,147.53,18,398,,,,
11440,0,"10,000",2011,2026,1,19,공덕동,래미안공덕5차,84.851,13,469,,,,
11440,130,"3,000",1986,2026,1,10,성산동,성산시영(유원),59.43,13,446,,,,
11440,120,"20,000",1996,2026,1,17,도화동,도화동현대,54.72,4,357,,,,
11440,0,"52,000",2005,2026,1,16,상암동,상암월드컵파크6단지,84.53,3,1689,,,,
11440,0,"72,200",1999,2026,1,17,대흥동,대흥동태영아파트,84.77,21,660,,,,
11440,0,"35,500",1986,2026,1,17,성산동,성산시영(대우),50.03,4,446,,,,
11440,0,"70,000",2006,2026,1,17,상암동,상암월드컵파크4단지,84.66,5,1655,,,,
11440,290,"40,000",2015,2026,1,7,공덕동,공덕파크자이,84.996,7,476,,,,
11440,0,"86,000",2020,2026,1,4,대흥동,마포그랑자이,59.98,2,806,,,,
11440,0,"33,000",1986,2026,1,3,성산동,성산시영(선경),50.54,11,446,,,,
11440,0,"49,280",2010,2026,1,6,상암동,상암월드컵파크10단지,114.26,2,1736,,,,
11440,0,"38,000",1986,2026,1,24,성산동,성산시영(유원),59.43,11,446,신규,26.03~28.03,,
11440,0,"30,090",1986,2026,1,11,성산동,성산시영(유원),59.43,4,446,신규,26.02~28.02,,
11440,0,"30,000",1986,2026,1,22,성산동,성산시영(대우),50.03,7,446,신규,26.02~28.01,,
11440,0,"35,500",1986,2026,1,17,성산동,성산시영(대우),50.03,4,446,신규,26.03~28.03,,
11440,330,"5,000",2010,2026,1,20,상암동,상암월드컵파크9단지,84.98,10,1752,신규,26.03~28.03,,
11440,55,"35,000",1994,2026,1,12,중동,DMC마포청구아파트,84.6,3,390,갱신,26.02~28.02,"35,000",34
11440,0,"79,000",2014,2026,1,7,아현동,마포래미안푸르지오1단지,59.9452,3,777,갱신,26.01~28.01,"72,000",
11440,250,"55,000",2020,2026,1,3,대흥동,마포그랑자이,84.98,12,806,갱신,26.03~28.03,"50,000",230
11440,170,"30,000",2005,2026,1,17,상암동,상암월드컵파크5단지,84.75,21,1658,신규,26.02~28.02,,
11440,78,"78,000",2022,2026,1,10,염리동,마포자이더센트리지(102동~112동),84.995,6,533,갱신,26.04~28.04,"78,000",60
11440,220,"20,000",2016,2026,1,21,현석동,래미안웰스트림,59.96,13,225,신규,26.03~28.03,,
11440,0,"50,000",1997,2026,1,28,염리동,상록,58.71,18,515-1,갱신,26.04~28.04,"45,000",
11440,40,"6,120",2020,2026,1,22,서교동,서교동효성해링턴타워,17.93,10,494,신규,26.04~28.04,,
11440,0,"82,950",2004,2026,1,29,공덕동,공덕3삼성래미안,84.98,17,457,갱신,26.04~28.04,"79,000",
11440,0,"80,000",2014,2026,1,8,아현동,마포래미안푸르지오1단지,59.9236,21,777,신규,26.04~28.04,,
11440,110,"1,000",2004,2026,1,17,노고산동,신촌포스빌,32.34,6,1-3,신규,26.04~27.04,,
11440,0,"80,000",2014,2026,1,21,아현동,마포래미안푸르지오3단지,59.9236,22,777,신규,26.03~28.03,,
11440,88,500,2023,2026,1,23,노고산동,맹그로브신촌,30.49,7,56-74,신규,26.04~27.04,,
11440,0,"85,000",2005,2026,1,16,상암동,상암월드컵파크5단지,104.69,10,1658,신규,26.04~28.04,,
11440,200,"15,000",2002,2026,1,14,망원동,삼성화원,89.55,13,494,신규,26.03~28.03,,
11440,330,"40,000",2014,2026,1,16,아현동,마포래미안푸르지오2단지,114.588,10,777,신규,26.04~28.04,,
11440,330,"40,000",2014,2026,1,16,아현동,마포래미안푸르지오2단지,114.588,10,777,신규,26.04~28.04,,
11440,0,"37,700",1986,2026,1,24,성산동,성산시영(유원),59.43,4,446,갱신,26.04~28.04,"36,000",
11440,0,"100,000",1997,2026,1,31,도화동,삼성,114.74,11,550,신규,26.04~28.04,,
11440,0,"67,000",1997,2026,1,26,토정동,한강삼성,84.96,1,138,갱신,26.04~28.04,"56,025",
11440,0,"100,000",2014,2026,1,12,아현동,마포래미안푸르지오4단지,84.5978,6,777,신규,26.05~28.05,,
11440,160,"10,000",2005,2026,1,21,서교동,대우미래사랑,68.03,12,487,신규,26.03~28.03,,
11440,250,"10,000",2003,2026,1,17,창전동,신촌태영데시앙,84.97,16,439,신규,26.04~28.04,,
11440,210,"10,000",2025,2026,1,27,노고산동,빌리브디에이블,38.39,9,129,신규,26.01~28.01,,
11440,0,"60,000",2011,2026,1,31,신공덕동,펜트라우스,103.04,2,172,신규,26.04~28.04,,
11440,0,"75,000",2004,2026,1,24,현석동,강변힐스테이트,84.85,15,222,신규,26.04~28.04,,
11440,85,"5,000",2004,2026,1,20,노고산동,신촌포스빌,32.34,5,1-3,신규,26.02~28.02,,
11440,0,"100,000",2014,2026,1,22,상수동,래미안밤섬리베뉴Ⅱ,84.98,13,398,신규,26.03~26.09,,
11440,0,"25,000",2017,2026,1,12,노고산동,신촌다올노블리움,20.13,4,1-25,신규,26.02~28.02,,
11440,0,"48,000",1991,2026,1,11,도화동,우성,54.72,7,82,갱신,26.03~28.03,"41,000",
11440,290,200,2025,2026,1,21,노고산동,빌리브디에이블,38.39,22,129,신규,26.01~27.01,,
11440,120,"20,000",1996,2026,1,17,도화동,도화동현대,54.72,4,357,신규,26.03~28.03,,
11440,0,"105,000",2005,2026,1,29,공덕동,마포공덕파크팰리스Ⅱ,141.46,21,462,갱신,26.03~28.03,"100,000",
11440,0,"85,000",2007,2026,1,27,도화동,마포아크로타워,84.99,12,563,신규,26.04~28.04,,
11440,72,"13,760",2020,2026,1,29,서교동,서교동효성해링턴타워,37.17,16,494,신규,26.03~28.03,,
11440,158,"30,000",1998,2026,1,2,도화동,도화현대,113.87,5,547,갱신,26.02~28.02,"30,000",150
11440,200,"120,000",2010,2026,1,27,하중동,한강밤섬자이,138.08,9,101,신규,26.03~28.03,,
11440,30,"30,000",1986,2026,1,24,성산동,성산시영(유원),59.43,12,446,신규,26.03~28.03,,
11440,0,"59,850",2023,2026,1,29,아현동,마포푸르지오더센트럴,38.79,13,275-2,갱신,26.03~28.03,"57,000",
11440,0,"68,250",2005,2026,1,7,상암동,상암월드컵파크5단지,84.67,9,1658,갱신,26.03~28.03,"65,000",
11440,0,"55,000",2009,2026,1,9,상암동,DMC상암센트럴파크2단지,74.6,8,1618,갱신,26.02~27.02,"55,000",
11440,450,"10,000",2011,2026,1,12,신공덕동,펜트라우스,103.04,19,172,신규,26.02~28.02,,
11440,130,"67,000",2016,2026,1,20,현석동,래미안웰스트림,84.9,6,225,갱신,26.04~28.04,"65,000",120
11440,200,"10,000",1998,2026,1,6,도화동,도화현대,113.87,3,547,갱신,26.01~28.01,"10,000",167
11440,0,"82,000",2007,2026,1,21,창전동,해모로,83.85,19,443,신규,26.04~28.04,,
11440,330,"40,000",2014,2026,1,16,아현동,마포래미안푸르지오2단지,114.588,10,777,신규,26.04~28.04,,
11440,160,"80,000",2015,2026,1,28,용강동,래미안마포리버웰,84.99,10,502,신규,26.04~28.04,,
11440,110,"22,000",1998,2026,1,22,망원동,성원1,67.5,6,420,신규,26.03~28.03,,
11440,0,"110,000",2016,2026,1,29,현석동,래미안웰스트림,84.9,12,225,신규,26.04~28.04,,
