gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11410,"90,500",중개거래,2001,2022,7,6,북아현동,북아현1차,100.1,5,187-14
11410,"100,000",중개거래,2015,2022,7,22,남가좌동,DMC파크뷰자이3단지,59.981,3,385
11410,"70,500",중개거래,1999,2022,7,23,남가좌동,남가좌동현대,59.4,2,376
11410,"40,000",직거래,1968,2022,7,11,홍제동,인왕,58.18,5,104-1
11410,"63,000",중개거래,1997,2022,7,18,홍은동,두산,59.96,1,456
11410,"142,000",중개거래,2015,2022,7,16,북아현동,신촌푸르지오,84.9559,3,1011
11410,"25,500",중개거래,2014,2022,7,15,대현동,신촌자이엘라,23.36,21,104-36
11410,"90,000",중개거래,2015,2022,7,20,남가좌동,DMC파크뷰자이3단지,59.981,3,385
11410,"56,000",중개거래,1995,2022,7,31,홍은동,극동,84.92,3,454
11410,"91,000",중개거래,1999,2022,7,7,북아현동,두산,59.96,11,1009
11410,"71,500",중개거래,2002,2022,7,18,홍제동,문화촌현대,59.94,9,463
11410,"95,000",중개거래,2001,2022,7,12,연희동,성원,84.95,18,740
11410,"59,500",직거래,2004,2022,7,19,북아현동,건일팰리스,84.54,3,1-52
11410,"159,000",중개거래,2018,2022,7,14,북아현동,e편한세상신촌1단지,84.93,14,1013
11410,"33,500",중개거래,2014,2022,7,23,대현동,신촌자이엘라,29.63,20,104-36
11410,"15,400",중개거래,2014,2022,7,16,연희동,연희자이엘라,13.642,12,745
11410,"96,000",중개거래,1987,2022,7,25,북가좌동,DMC한양,84.33,13,431
11410,"81,000",중개거래,2015,2022,7,2,홍제동,에이원,81.44,8,132-5
11410,"36,000",중개거래,2017,2022,7,16,남가좌동,디엠씨엘가,30.36,12,387
11410,"56,000",중개거래,1995,2022,7,4,홍은동,극동,84.92,6,454
11410,"91,000",중개거래,2001,2022,7,6,북아현동,북아현1차,100.1,5,187-14
11410,"109,000",중개거래,2012,2022,7,4,북가좌동,DMC래미안e편한세상,59.97,5,481
11410,"78,000",중개거래,1993,2022,7,2,홍제동,홍제한양,60.06,13,82
