gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11440,165,"30,000",2009,2025,9,13,신수동,밤섬경남아너스빌,84.83,19,459,,,,
11440,100,"50,000",2017,2025,9,27,아현동,마포센트럴 아이파크,59.9718,25,802,,,,
11440,0,"45,000",2019,2025,9,9,망원동,마포한강제이스카이,49.738,5,522,,,,
11440,0,"66,000",2025,2025,9,29,신공덕동,신공덕아이파크,49.52,15,178,,,,
11440,0,"41,000",1991,2025,9,15,도화동,우성,68.94,3,82,,,,
11440,250,"10,000",2003,2025,9,8,용강동,마포용강삼성래미안,59.99,12,380,,,,
11440,110,"34,000",2003,2025,9,17,상암동,상암월드컵파크3단지,84.84,10,1643,,,,
11440,110,"34,000",2003,2025,9,17,상암동,상암월드컵파크3단지,84.84,10,1643,,,,
11440,0,"28,930",1986,2025,9,13,성산동,성산시영(대우),50.03,9,446,,,,
11440,0,"79,000",2007,2025,9,25,신수동,마포경남아너스빌,84.95,1,456,,,,
11440,0,"80,000",2014,2025,9,29,아현동,마포래미안푸르지오3단지,59.9452,11,777,,,,
11440,0,"84,000",2013,2025,9,21,신공덕동,공덕아이파크,84.96,12,174,,,,
11440,0,"55,000",2007,2025,9,22,신공덕동,신공덕e편한세상,59.85,10,168,,,,
11440,143,"35,000",2022,2025,9,6,염리동,마포자이더센트리지(102동~112동),59.99,22,533,,,,
11440,0,"60,000",1999,2025,9,22,대흥동,대흥동태영아파트,59.4,3,660,,,,
11440,0,"80,000",2014,2025,9,20,아현동,마포래미안푸르지오1단지,59.9236,16,777,,,,
11440,0,"56,000",2003,2025,9,21,상암동,상암월드컵파크2단지,59.84,11,1637,,,,
11440,0,"61,500",1999,2025,9,20,대흥동,대흥동태영아파트,59.4,18,660,,,,
11440,0,"67,090",2019,2025,9,13,신수동,신촌숲아이파크,59.376,20,462,,,,
11440,0,"47,000",1988,2025,9,13,공덕동,마포현대,72.49,1,188-108,,,,
11440,0,"95,000",2019,2025,9,18,창전동,마포웨스트리버태영데시앙,84.785,7,449,,,,
11440,0,"130,000",2010,2025,9,18,하중동,한강밤섬자이,138.08,11,101,,,,
11440,0,"26,000",2005,2025,9,17,서교동,대우미래사랑,34.29,6,487,,,,
11440,0,"58,000",1999,2025,9,14,현석동,밤섬힐스테이트,59.4,20,220,,,,
11440,0,"100,000",2021,2025,9,13,염리동,마포프레스티지자이,84.7352,16,532,,,,
11440,0,"80,000",2009,2025,9,9,신수동,밤섬경남아너스빌,84.83,7,459,,,,
11440,0,"6,474",2014,2025,9,8,아현동,마포래미안푸르지오1단지,36.9796,4,777,,,,
11440,0,"60,000",2007,2025,9,7,창전동,해모로,59.713,4,443,,,,
11440,0,"50,400",2000,2025,9,5,신공덕동,신공덕래미안2차,59.48,4,159,,,,
11440,0,"75,000",2022,2025,9,6,아현동,더클래시,59.97,1,804,,,,
11440,8,"44,000",1997,2025,9,1,신수동,신촌삼익,59.85,18,450,,,,
11440,0,"38,000",1986,2025,9,1,성산동,성산시영(유원),59.43,11,446,,,,
11440,0,"55,000",2009,2025,9,11,성산동,월드컵아이파크(667),59.73,6,667,,,,
11440,0,"26,000",2005,2025,9,17,서교동,대우미래사랑,34.29,6,487,갱신,25.10~27.10,"26,000",
11440,106,"5,000",1986,2025,9,11,성산동,성산시영(대우),50.03,9,446,갱신,25.09~27.09,"5,000",100
11440,0,"71,000",2005,2025,9,9,상암동,상암월드컵파크5단지,84.73,13,1658,갱신,25.11~26.11,"71,000",
11440,28,"2,458",2003,2025,9,25,상암동,상암월드컵파크1단지,49.53,6,1634,신규,25.10~27.09,,
11440,0,"75,000",2020,2025,9,21,대흥동,마포그랑자이,84.99,2,806,신규,25.11~27.11,,
11440,340,"10,000",2014,2025,9,2,아현동,마포래미안푸르지오4단지,84.8919,13,777,신규,25.09~28.01,,
11440,145,500,2025,2025,9,1,노고산동,에피소드신촌캠퍼스,59.15,3,128,신규,25.09~26.03,,
11440,8,"6,899",2017,2025,9,23,아현동,마포센트럴 아이파크,49.8609,8,802,신규,25.10~27.09,,
11440,46,"21,000",2015,2025,9,13,성산동,노블에비뉴,31.728,3,668,갱신,25.10~27.07,"15,000",68
11440,158,"6,000",1998,2025,9,23,창전동,창전래미안,84.93,18,437,신규,25.12~27.12,,
11440,85,"5,000",1986,2025,9,25,성산동,성산시영(유원),59.43,6,446,갱신,25.10~27.10,"5,000",81
11440,0,"50,000",2000,2025,9,30,중동,중동계룡아파트,84.6,9,391,갱신,25.12~27.12,"47,200",
11440,90,"25,000",1998,2025,9,19,신수동,신수동성원,59.76,12,190,신규,25.12~27.12,,
11440,0,"120,000",2021,2025,9,12,염리동,마포프레스티지자이,84.8079,13,532,신규,25.12~27.12,,
11440,77,"22,000",2016,2025,9,26,아현동,애오개아이파크,30.01,9,780,갱신,25.11~27.11,"22,000",70
11440,0,"59,033",2003,2025,9,13,상암동,상암월드컵파크3단지,84.84,11,1643,신규,25.12~26.12,,
