gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11650,100,"40,000",2012,2022,12,14,우면동,서초힐스,74.97,15,773,,,,
11650,500,"50,000",2022,2022,12,28,잠원동,반포르엘2차,100.96,27,164,,,,
11650,0,"120,000",2018,2022,12,9,반포동,반포래미안아이파크,84.93,28,1341,,,,
11650,230,"10,000",2015,2022,12,15,신원동,서초포레스타6단지,84.33,2,619,,,,
11650,0,"78,250",2004,2022,12,30,서초동,N-Suite101동(1511-6),120.56,4,1511-6,,,,
11650,0,"119,500",2010,2022,12,2,반포동,반포리체,84.967,22,30-26,,,,
11650,0,"120,000",2020,2022,12,17,서초동,래미안 리더스원,59.97,19,1755,,,,
11650,130,"35,000",1982,2022,12,10,잠원동,신반포19,109.06,1,61-2,,,,
11650,0,"31,500",2019,2022,12,23,서초동,DK밸리뷰시티,23.88,13,1584-6,,,,
11650,0,"100,000",2020,2022,12,30,서초동,서초센트럴IPARK,80.5154,24,1582-3,,,,
11650,150,"35,000",1989,2022,12,9,잠원동,한강,84.53,3,49-8,,,,
11650,0,"115,000",2010,2022,12,31,반포동,반포리체,84.967,32,30-26,,,,
11650,140,"80,000",2010,2022,12,6,반포동,반포리체,84.972,3,30-26,,,,
11650,100,"50,000",2010,2022,12,31,방배동,서리풀e편한세상,59.94,1,906-13,,,,
11650,0,"178,000",2010,2022,12,24,반포동,반포리체,106.148,30,30-26,,,,
11650,0,"41,000",1994,2022,12,31,우면동,코오롱,52.47,3,70,,,,
11650,150,"130,000",2010,2022,12,12,반포동,반포리체,106.148,7,30-26,,,,
11650,170,"10,000",1999,2022,12,14,방배동,방배1차현대홈타운,59.94,6,1344,,,,
11650,190,"20,000",2013,2022,12,26,우면동,호반써밋서초파크,84.95,2,788,,,,
11650,0,"130,000",2003,2022,12,22,서초동,서초래미안,111.92,21,1682,,,,
11650,0,"100,000",2009,2022,12,12,반포동,래미안퍼스티지,59.96,21,18-1,,,,
11650,420,"50,000",2016,2022,12,8,반포동,아크로리버파크,84.99,14,2-12,,,,
11650,290,"10,000",2016,2022,12,29,서초동,래미안서초에스티지,59.99,13,1332-13,,,,
11650,0,"80,000",1992,2022,12,1,잠원동,한신,84.52,4,56-3,,,,
11650,0,"50,000",1989,2022,12,25,서초동,현대아파트,84.34,1,1346,,,,
11650,0,"7,000",1993,2022,12,3,서초동,유원서초,84.82,4,1687,,,,
11650,0,"117,500",2002,2022,12,28,잠원동,롯데캐슬갤럭시,133.41,8,50,,,,
11650,0,"53,000",1991,2022,12,31,양재동,우성,73.15,1,154-2,,,,
11650,100,"35,000",1979,2022,12,31,서초동,진흥아파트,131.07,9,1315,,,,
11650,100,"35,000",1987,2022,12,27,반포동,반포미도,84.96,1,60-4,,,,
11650,110,"60,000",2003,2022,12,12,서초동,서초극동스타클래스,84.3,7,1616-10,,,,
