gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11710,370,"30,000",2008,2025,5,23,잠실동,리센츠,84.99,13,22,,,,
11710,25,"4,101",2017,2025,5,20,장지동,위례포레샤인23단지,39.79,1,905,,,,
11710,0,"52,000",1997,2025,5,16,가락동,가락금호아파트,59.91,23,95-1,,,,
11710,0,"54,600",1997,2025,5,7,가락동,가락(1차)쌍용아파트,59.92,16,140,,,,
11710,0,"49,508",2018,2025,5,10,가락동,헬리오시티,39.12,18,913,,,,
11710,0,"145,000",2006,2025,5,30,잠실동,레이크팰리스,116.19,8,44,,,,
11710,240,"10,000",1997,2025,5,3,가락동,가락(1차)쌍용아파트,84.69,8,140,,,,
11710,0,"60,000",1997,2025,5,3,가락동,가락(1차)쌍용아파트,59.92,23,140,,,,
11710,160,"10,000",2013,2025,5,17,장지동,송파더센트레,59.85,12,879,,,,
11710,0,"56,000",1997,2025,5,24,가락동,가락금호아파트,59.91,24,95-1,,,,
11710,0,"75,000",1997,2025,5,3,가락동,가락(1차)쌍용아파트,84.69,2,140,,,,
11710,0,"110,000",2008,2025,5,30,신천동,파크리오,84.79,18,17,,,,
11710,90,"5,000",1997,2025,5,30,거여동,거여1단지,39.6,5,290,,,,
11710,0,"60,900",2007,2025,5,10,장지동,송파파인타운9단지,59.93,15,843,,,,
11710,0,"72,000",2011,2025,5,7,마천동,송파파크데일1단지,114.84,2,582,,,,
11710,0,"105,000",2007,2025,5,8,잠실동,트리지움,84.97,31,35,,,,
11710,0,"58,000",1995,2025,5,14,풍납동,한강극동,84.76,10,508,,,,
11710,90,"5,000",1997,2025,5,30,거여동,거여1단지,39.6,5,290,,,,
11710,0,"57,000",1993,2025,5,14,풍납동,신동아파밀리에,84.63,1,220-2,,,,
11710,135,"25,000",1996,2025,5,31,문정동,건영1,84.39,5,72-3,,,,
11710,0,"110,000",2018,2025,5,27,가락동,헬리오시티,84.95,4,913,,,,
11710,0,"107,000",2018,2025,5,31,가락동,헬리오시티,84.98,16,913,,,,
11710,45,"30,000",1997,2025,5,31,거여동,거여1단지,49.8,12,290,,,,
11710,100,"50,000",2013,2025,5,10,장지동,위례24단지(꿈에그린),84.93,20,901,,,,
11710,0,"26,000",1989,2025,5,29,가락동,현대(5차),54,2,161-2,,,,
11710,0,"43,900",1978,2025,5,21,잠실동,주공아파트 5단지,76.5,14,27,,,,
11710,0,"65,000",2013,2025,5,5,장지동,위례24단지(꿈에그린),84.96,15,901,,,,
11710,140,"50,000",2008,2025,5,24,신천동,파크리오,59.86,19,17,,,,
11710,0,"56,700",1993,2025,5,24,가락동,한신1,84.51,6,102,,,,
11710,0,"88,000",2008,2025,5,17,신천동,파크리오,59.95,19,17,,,,
11710,0,"55,000",1984,2025,5,10,송파동,가락삼익맨숀,127.808,9,166,,,,
11710,21,"14,954",2018,2025,5,21,가락동,헬리오시티,39.17,1,913,,,,
11710,3,"20,000",1989,2025,5,15,문정동,문정시영,39.69,7,145,,,,
11710,0,"47,000",1997,2025,5,26,거여동,거여5단지,59.4,4,294,,,,
11710,60,"1,000",1989,2025,5,17,문정동,문정시영,35.46,7,145,,,,
11710,0,"102,500",2007,2025,5,24,잠실동,트리지움,84.83,10,35,,,,
11710,60,"1,000",1989,2025,5,24,문정동,문정시영,25.65,4,145,,,,
11710,80,"90,000",2008,2025,5,2,잠실동,잠실엘스,84.8,5,19,,,,
11710,19,"13,460",2018,2025,5,20,가락동,헬리오시티,39.1,4,913,,,,
11710,0,"34,650",1986,2025,5,17,가락동,우성,58.46,12,96-1,,,,
11710,0,"40,000",1997,2025,5,17,거여동,거여1단지,59.73,5,290,,,,
11710,0,"40,000",1984,2025,5,17,송파동,가락삼익맨숀,108.338,12,166,,,,
11710,0,"50,400",2013,2025,5,17,장지동,위례24단지(꿈에그린),59.66,1,901,,,,
11710,0,"48,000",1984,2025,5,17,송파동,2차한양아파트,64.26,11,151,,,,
11710,0,"36,500",1984,2025,5,17,가락동,삼환,84.974,1,176,,,,
11710,0,"135,000",2008,2025,5,12,잠실동,리센츠,84.99,20,22,,,,
11710,30,"10,000",1989,2025,5,8,문정동,문정시영,39.69,8,145,,,,
11710,0,"50,000",1998,2025,5,10,풍납동,씨티극동1,59.95,7,509,,,,
11710,0,"84,000",2018,2025,5,10,가락동,헬리오시티,59.96,6,913,,,,
11710,0,"47,250",1997,2025,5,10,가락동,가락(1차)쌍용아파트,59.92,19,140,,,,
11710,0,"53,000",2013,2025,5,4,장지동,송파더센트레,51.96,4,879,,,,
11710,0,"55,500",2008,2025,5,9,장지동,송파파인타운3단지,84.98,5,849,,,,
11710,55,"30,000",1986,2025,5,6,가락동,우성,58.46,14,96-1,,,,
11710,0,"55,000",2008,2025,5,6,잠실동,리센츠,27.68,18,22,,,,
11710,60,"85,000",2008,2025,5,4,잠실동,리센츠,84.99,12,22,,,,
11710,0,"43,300",2013,2025,5,1,장지동,송파더센트레,51.77,5,879,,,,
11710,10,"44,100",2011,2025,5,1,마천동,송파파크데일1단지,84.86,13,582,,,,
11710,0,"90,000",2025,2025,5,20,송파동,잠실더샵루벤,106.957,13,171,,,,
11710,0,"31,500",1997,2025,5,23,거여동,거여5단지,59.74,1,294,,,,
11710,0,"40,400",1998,2025,5,16,풍납동,씨티극동1,59.69,7,509,,,,
11710,0,"108,150",2018,2025,5,23,가락동,헬리오시티,84.98,25,913,,,,
11710,140,"50,000",2008,2025,5,24,신천동,파크리오,59.86,19,17,신규,25.08~27.08,,
11710,0,"48,000",1984,2025,5,17,송파동,2차한양아파트,64.26,11,151,신규,25.08~27.08,,
11710,45,"30,000",1997,2025,5,31,거여동,거여1단지,49.8,12,290,신규,25.08~27.08,,
11710,0,"60,000",1984,2025,5,22,오금동,현대(2-4차),84.98,4,43,신규,25.08~27.08,,
11710,0,"58,000",2019,2025,5,23,오금동,송파두산위브,59.9823,24,135,신규,25.05~26.02,,
11710,420,"20,000",2018,2025,5,15,가락동,헬리오시티,84.98,7,913,신규,25.05~27.05,,
