gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11470,"196,500",중개거래,2015,2025,3,13,목동,목동센트럴푸르지오,84.9914,21,404-13
11470,"81,500",중개거래,2003,2025,3,15,신월동,벽산블루밍2단지,84.9285,20,1023
11470,"168,000",중개거래,2016,2025,3,12,신정동,목동힐스테이트,84.98,6,1323
11470,"94,000",중개거래,2000,2025,3,7,신정동,목동우성2,84.96,4,337
11470,"116,000",중개거래,2020,2025,3,23,신월동,목동센트럴아이파크위브2단지,84.98,15,1076
11470,"112,000",중개거래,2020,2025,3,15,신월동,목동센트럴아이파크위브4단지,84.98,3,1078
11470,"132,000",중개거래,1987,2025,3,26,신정동,목동신시가지10,53.82,11,311
11470,"240,000",중개거래,2003,2025,3,3,신정동,삼성쉐르빌,221.44,23,318-10
11470,"102,000",중개거래,2000,2025,3,8,신정동,신트리3,84.8,7,1276
11470,"46,000",중개거래,2019,2025,3,29,목동,목동에버하임,41.06,8,966
11470,"124,000",중개거래,2005,2025,3,25,목동,롯데캐슬위너,84.94,8,956
11470,"90,500",중개거래,2000,2025,3,26,신정동,목동우성2,84.96,4,337
11470,"112,800",중개거래,2020,2025,3,29,신월동,목동센트럴아이파크위브2단지,84.98,6,1076
11470,"78,000",중개거래,2020,2025,3,30,신월동,목동센트럴아이파크위브3단지,52.85,15,1077
11470,"90,500",중개거래,2000,2025,3,26,신정동,목동우성2,84.96,4,337
11470,"133,000",중개거래,2002,2025,3,15,신정동,아이파크,59.82,19,1296
11470,"121,500",중개거래,2001,2025,3,22,신정동,목동2삼성래미안,84.65,8,1295
11470,"134,000",중개거래,1997,2025,3,6,신정동,목동현대3차,84.77,4,1279
11470,"119,000",중개거래,2020,2025,3,29,신월동,목동센트럴아이파크위브2단지,84.96,10,1076
11470,"107,000",중개거래,1992,2025,3,4,신정동,대림,84.89,15,333
11470,"69,000",중개거래,2000,2025,3,29,신정동,신트리4,59.73,11,1277
11470,"119,000",중개거래,2020,2025,3,29,신월동,목동센트럴아이파크위브2단지,84.96,10,1076
11470,"100,000",직거래,1988,2025,3,20,신정동,목동신시가지12,64.65,1,326
11470,"64,000",중개거래,1999,2025,3,28,신정동,신트리1,49.8,9,1259
11470,"124,000",중개거래,2004,2025,3,29,목동,목동2차아이파크,84.85,8,758-2
11470,"57,000",중개거래,2006,2025,3,30,신월동,그린아파트빌,110.73,6,438-4
11470,"63,500",중개거래,2004,2025,3,6,목동,웨스트빌,59.268,5,949
11470,"385,000",중개거래,2003,2025,3,19,목동,현대하이페리온,180.42,34,916
11470,"385,000",중개거래,2003,2025,3,19,목동,현대하이페리온,180.42,34,916
11470,"158,000",중개거래,1996,2025,3,21,신정동,목동삼성,114.93,8,1278
11470,"166,000",중개거래,1997,2025,3,15,목동,목동청구한신아파트,84.76,9,929
11470,"155,000",중개거래,1999,2025,3,31,목동,부영그린타운1,147.95,12,907-12
11470,"161,250",중개거래,1997,2025,3,29,목동,목동청구한신아파트,84.76,12,929
11470,"195,000",중개거래,2000,2025,3,18,목동,목동트윈빌,158.4,12,905-22
11470,"65,000",중개거래,2003,2025,3,11,신월동,신성미소지움,84.57,4,1020
11470,"71,000",중개거래,2004,2025,3,23,신월동,대성유니드,84.3,12,1033
11470,"132,000",중개거래,1987,2025,3,26,신정동,목동신시가지10,53.82,11,311
11470,"36,800",중개거래,2005,2025,3,22,신월동,빛여울,74.79,10,151-6
11470,"200,000",중개거래,1986,2025,3,25,목동,목동신시가지7,66.6,2,925
11470,"135,000",중개거래,1997,2025,3,19,목동,목동현대1,59.9,6,932
11470,"136,500",중개거래,1992,2025,3,21,목동,우성,84.44,11,200
11470,"65,000",중개거래,2000,2025,3,22,신정동,신트리4,59.73,8,1277
11470,"138,000",중개거래,2004,2025,3,29,신정동,롯데캐슬,84.73,5,1309
11470,"90,800",중개거래,2000,2025,3,22,신정동,신트리3,84.97,5,1276
11470,"177,500",중개거래,1997,2025,3,21,목동,목동청구한신아파트,84.76,9,929
11470,"185,000",중개거래,1985,2025,3,29,목동,목동신시가지1,65.34,7,901
11470,"169,000",중개거래,1997,2025,3,29,목동,목동청구한신아파트,84.76,11,929
11470,"102,000",중개거래,2000,2025,3,24,신정동,목동우성2,113.91,2,337
11470,"156,000",중개거래,2004,2025,3,18,신정동,목동삼성쉐르빌Ⅱ,94.87,19,318-12
11470,"137,000",중개거래,1987,2025,3,29,신정동,목동신시가지14,55.02,5,329
11470,"183,000",중개거래,1986,2025,3,29,목동,목동신시가지2,65.25,14,902
11470,"52,000",중개거래,2004,2025,3,23,신정동,대성유니드1차,59.87,12,1198-23
11470,"42,300",중개거래,1988,2025,3,22,신월동,신월시영,43.2,1,987-1
11470,"168,000",중개거래,2016,2025,3,12,신정동,목동힐스테이트,84.98,6,1323
11470,"90,000",중개거래,2000,2025,3,29,신정동,신트리3,84.97,2,1276
11470,"121,000",중개거래,2021,2025,3,29,신정동,래미안목동아델리체(119동~123동),59.82,11,1326
11470,"66,000",중개거래,1999,2025,3,29,신정동,신트리1,49.95,15,1259
11470,"233,500",중개거래,1987,2025,3,26,신정동,목동신시가지14,108.28,9,329
11470,"102,000",중개거래,2003,2025,3,29,목동,월드메르디앙2,84.3,11,948
11470,"46,000",중개거래,2019,2025,3,29,목동,목동에버하임,41.06,8,966
11470,"149,000",중개거래,1988,2025,3,27,신정동,목동신시가지11,66.24,14,325
11470,"97,500",중개거래,1995,2025,3,26,신정동,현대,84.84,13,1252
11470,"157,000",중개거래,2021,2025,3,24,신정동,래미안목동아델리체(101동~118동),84.94,18,1326
11470,"71,000",중개거래,1985,2025,3,29,신월동,신안약수,87.17,9,591-1
11470,"298,000",중개거래,1986,2025,3,31,목동,목동신시가지2,144,12,902
11470,"89,000",중개거래,2004,2025,3,29,신정동,대림e-편한세상,84.985,22,1303
11470,"148,000",중개거래,2003,2025,3,29,목동,대원칸타빌3,119.46,7,944
11470,"44,500",중개거래,2005,2025,3,26,신월동,길훈엔트런스빌,58.89,6,1043
11470,"55,000",중개거래,2000,2025,3,29,신정동,신트리4,49.8,14,1277
11470,"135,500",중개거래,1992,2025,3,8,목동,우성,84.44,12,200
11470,"163,000",중개거래,2004,2025,3,23,신정동,목동삼성쉐르빌Ⅱ,99.77,17,318-12
11470,"279,000",중개거래,2003,2025,3,16,신정동,삼성쉐르빌,221.44,36,318-10
11470,"179,000",중개거래,1997,2025,3,20,목동,목동청구한신아파트,84.76,8,929
11470,"107,000",중개거래,1992,2025,3,4,신정동,대림,84.89,15,333
11470,"280,000",중개거래,2004,2025,3,15,신정동,목동삼성쉐르빌Ⅱ,208.67,21,318-12
11470,"200,000",중개거래,2003,2025,3,15,신정동,삼성쉐르빌,146.92,21,318-10
11470,"288,000",중개거래,2006,2025,3,21,목동,하이페리온2,155.586,29,961
11470,"91,800",중개거래,2001,2025,3,21,신정동,목동2삼성래미안,59.92,11,1295
11470,"230,000",중개거래,1985,2025,3,29,목동,목동신시가지1,99.15,5,901
11470,"113,000",중개거래,2000,2025,3,15,신정동,목동우성2,113.91,7,337
11470,"64,000",중개거래,2001,2025,3,31,신정동,푸른마을2,59.85,11,1281
11470,"92,500",중개거래,2000,2025,3,15,신정동,목동우성2,84.96,16,337
11470,"90,500",중개거래,2000,2025,3,26,신정동,목동우성2,84.96,4,337
11470,"64,500",중개거래,1999,2025,3,27,신정동,신트리1,49.95,7,1259
11470,"94,000",중개거래,2000,2025,3,15,신정동,목동우성2,84.96,16,337
11470,"264,000",중개거래,2009,2025,3,28,목동,트라팰리스웨스턴에비뉴,124.95,26,962
11470,"119,000",중개거래,2020,2025,3,29,신월동,목동센트럴아이파크위브2단지,84.96,10,1076
11470,"33,500",중개거래,1987,2025,3,14,신월동,신안파크,56.78,2,350-2
11470,"148,500",직거래,1997,2025,3,19,목동,목동청구한신아파트,84.77,1,929
11470,"91,000",중개거래,2000,2025,3,26,신정동,목동우성2,84.96,15,337
11470,"99,500",중개거래,2000,2025,3,18,신정동,신트리3,84.8,7,1276
11470,"107,500",중개거래,2019,2025,3,25,목동,목동롯데캐슬마에스트로,59.984,11,965
11470,"51,000",중개거래,2004,2025,3,22,신정동,대성유니드1차,59.87,7,1198-23
11470,"69,500",중개거래,2004,2025,3,24,신월동,대성유니드,84.3,6,1033
11470,"93,000",중개거래,2000,2025,3,27,신정동,신트리3,84.97,16,1276
11470,"61,000",중개거래,1985,2025,3,30,신월동,서울가든,86.4,5,475
11470,"237,000",중개거래,2003,2025,3,15,신정동,삼성쉐르빌,163.57,36,318-10
11470,"71,500",중개거래,2020,2025,3,23,신월동,목동센트럴아이파크위브2단지,52.96,1,1076
11470,"26,000",중개거래,1999,2025,3,29,신월동,태헌(신월프라자),56.97,7,128
11470,"78,000",중개거래,2020,2025,3,30,신월동,목동센트럴아이파크위브3단지,52.85,15,1077
11470,"74,000",중개거래,1997,2025,3,26,신월동,대림타운,113.4,6,558-9
11470,"93,000",중개거래,2012,2025,3,22,신월동,신정두산위브,84.04,4,1055
11470,"87,500",중개거래,2001,2025,3,19,신정동,목동2삼성래미안,59.92,8,1295
11470,"123,000",중개거래,1996,2025,3,22,신정동,목동삼성,84.77,7,1278
11470,"140,000",중개거래,1987,2025,3,25,신정동,목동신시가지14,55.02,10,329
11470,"331,000",중개거래,2009,2025,3,18,목동,트라팰리스웨스턴에비뉴,146.1,30,962
11470,"177,500",중개거래,1986,2025,3,29,목동,목동신시가지2,65.82,9,902
11470,"32,500",중개거래,1987,2025,3,25,신월동,길훈,49.77,5,341-1
