gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11560,"88,000",중개거래,1993,2025,10,9,양평동4가,성원,84.66,1,12
11560,"149,500",중개거래,1999,2025,10,15,영등포동8가,삼환,84.87,5,76-1
11560,"174,000",중개거래,2017,2025,10,2,신길동,래미안에스티움,84.97,4,4950
11560,"88,500",중개거래,2000,2025,10,14,양평동4가,경남아너스빌,70.94,15,51-1
11560,"65,300",중개거래,1990,2025,10,4,양평동2가,양평벽산블루밍,51.24,4,23
11560,"320,000",중개거래,1974,2025,10,23,여의도동,삼익,123.27,12,51
11560,"320,000",중개거래,1977,2025,10,23,여의도동,목화,89.26,3,30
11560,"171,000",중개거래,2010,2025,10,17,당산동4가,당산반도유보라팰리스,157.87,2,96
11560,"80,000",직거래,1986,2025,10,15,문래동6가,현대1차,64.38,6,46
11560,"80,000",중개거래,2000,2025,10,13,양평동3가,양평현대6차,59.98,4,101
11560,"320,000",중개거래,1974,2025,10,25,여의도동,삼익,123.27,12,51
11560,"220,000",중개거래,1977,2025,10,23,여의도동,진주,48.26,9,54
11560,"171,000",중개거래,2004,2025,10,2,영등포동8가,당산푸르지오,133.34,4,91
11560,"88,000",직거래,2020,2025,10,17,신길동,힐스테이트클래시안,42.68,24,4969
11560,"143,500",중개거래,1997,2025,10,15,당산동4가,당산삼성2차,84.93,3,94-1
11560,"114,000",중개거래,1983,2025,10,18,신길동,우창,62.84,8,4501
11560,"110,000",중개거래,1997,2025,10,18,신길동,삼환,84.84,11,897-1
11560,"120,000",중개거래,2005,2025,10,17,신길동,보라매경남아너스빌,84.79,18,4780
11560,"173,000",중개거래,2010,2025,10,19,당산동4가,당산반도유보라팰리스,157.87,19,96
11560,"154,000",중개거래,1994,2025,10,18,당산동2가,당산2가현대홈타운,82.77,18,164
11560,"85,000",중개거래,2003,2025,10,19,당산동,강변한솔그라치아,94.69,3,121-41
11560,"84,000",중개거래,1993,2025,10,15,신길동,우성5,84.98,11,4933
11560,"123,000",중개거래,2010,2025,10,14,당산동3가,쌍용예가클래식,88.02,5,559
11560,"270,000",중개거래,1976,2025,10,30,여의도동,수정,74.55,9,32
11560,"149,000",중개거래,2021,2025,10,18,신길동,신길센트럴자이아파트,59.98,1,4964
11560,"75,000",직거래,1990,2025,10,14,양평동3가,현대2차,80.92,9,79-4
11560,"138,000",중개거래,2002,2025,10,17,당산동,강변래미안,108.15,1,376
11560,"125,000",중개거래,1986,2025,10,18,신길동,우성2,64.4,14,4518
11560,"179,000",중개거래,2010,2025,10,11,당산동4가,당산반도유보라팰리스,124.62,19,96
11560,"118,000",중개거래,1997,2025,10,14,신길동,삼환,84.83,19,897-1
11560,"249,000",중개거래,1977,2025,10,21,여의도동,진주,63.83,1,54
11560,"139,500",중개거래,2002,2025,10,13,영등포동,영등포푸르지오,79.777,6,647
11560,"80,000",중개거래,2000,2025,10,13,양평동3가,양평현대6차,59.98,4,101
11560,"120,000",중개거래,1983,2025,10,18,신길동,우창,66.82,5,4501
11560,"184,500",중개거래,2020,2025,10,19,신길동,보라매에스케이뷰,84.98,23,4958
11560,"177,000",중개거래,2020,2025,10,18,신길동,보라매에스케이뷰,84.98,12,4958
11560,"108,500",중개거래,1998,2025,10,15,영등포동7가,경남아너스빌,59.9,12,46-1
11560,"320,000",중개거래,1974,2025,10,13,여의도동,은하,121.52,10,52
11560,"104,500",중개거래,2008,2025,10,15,문래동4가,리버뷰신안인스빌2단지,84.995,14,68
11560,"138,000",중개거래,2015,2025,10,17,당산동4가,브라운스톤당산,84.037,9,98
11560,"315,000",중개거래,1978,2025,10,31,여의도동,미성,101.29,5,37
11560,"81,800",중개거래,1985,2025,10,11,대림동,우성1,83.59,13,696
11560,"10,000",중개거래,2014,2025,10,19,영등포동3가,포레스트힐시티,13.53,8,19-2
11560,"89,900",중개거래,1983,2025,10,14,문래동2가,남성,58.52,11,35
11560,"277,000",중개거래,1978,2025,10,31,여의도동,미성,92.53,4,37
11560,"88,000",중개거래,1999,2025,10,15,문래동3가,문래해태,84.8,5,13
11560,"335,000",중개거래,1975,2025,10,27,여의도동,삼부,92.13,2,30-2
11560,"73,500",중개거래,1986,2025,10,10,신길동,우성1,49.64,2,365
11560,"80,000",중개거래,2014,2025,10,18,당산동3가,당산계룡리슈빌3단지,49.993,3,565
11560,"9,700",중개거래,2013,2025,10,31,신길동,신길레전드힐스,13.74,7,261-22
11560,"254,000",중개거래,1971,2025,10,27,여의도동,시범,60.96,13,50
11560,"90,000",직거래,1986,2025,10,15,신길동,우성2,64.4,4,4518
11560,"170,000",중개거래,2017,2025,10,16,영등포동7가,아크로타워스퀘어,84.75,11,203
11560,"130,000",중개거래,2014,2025,10,15,도림동,영등포아트자이,84.738,6,821
11560,"230,000",직거래,2005,2025,10,10,여의도동,롯데캐슬아이비,150.8,10,43-4
11560,"138,000",중개거래,2020,2025,10,30,영등포동7가,포레나영등포센트럴,59.8976,13,208
11560,"140,000",중개거래,2014,2025,10,15,도림동,영등포아트자이,84.781,20,821
11560,"144,500",중개거래,2022,2025,10,18,신길동,더샵파크프레스티지,84.9005,18,4974
11560,"95,000",중개거래,1983,2025,10,14,문래동2가,남성,72.9,6,35
11560,"105,000",중개거래,2001,2025,10,18,신길동,삼성래미안,114.87,9,4934
11560,"297,000",중개거래,2005,2025,10,18,여의도동,롯데캐슬엠파이어,156.66,22,36
11560,"124,500",중개거래,2002,2025,10,14,영등포동,영등포푸르지오,79.777,1,647
11560,"315,000",중개거래,2003,2025,10,10,여의도동,대우트럼프월드II,163.87,27,48
11560,"155,500",중개거래,2003,2025,10,15,당산동3가,동부센트레빌,134.83,16,561
11560,"14,000",중개거래,2017,2025,10,27,영등포동2가,경동미르웰여의도,14.03,6,94-129
11560,"365,000",중개거래,2008,2025,10,15,여의도동,여의도자이,125.71,37,47
11560,"166,000",중개거래,2015,2025,10,18,신길동,래미안영등포프레비뉴,84.98,19,4945
