gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11545,"9,700",중개거래,2012,2022,5,20,시흥동,와이즈플레이스,14.22,18,882-61
11545,"74,000",중개거래,2000,2022,5,14,시흥동,금강,115.28,10,1008
11545,"61,300",중개거래,1998,2022,5,13,가산동,삼익,84.69,13,234-46
11545,"84,500",중개거래,2004,2022,5,22,독산동,독산동중앙하이츠빌,84.8768,17,1140
11545,"77,800",중개거래,1998,2022,5,28,가산동,두산,84.9,22,769
11545,"70,000",중개거래,2008,2022,5,25,시흥동,백운한비치Ⅱ,84.979,6,1018
11545,"84,500",중개거래,2004,2022,5,22,독산동,독산동중앙하이츠빌,84.8768,17,1140
11545,"66,500",중개거래,2003,2022,5,25,독산동,예전이룸(965-1),80.726,7,965-1
11545,"10,000",중개거래,2014,2022,5,21,가산동,비즈트위트바이올렛5차,12.19,9,140-36
11545,"48,000",직거래,1990,2022,5,25,독산동,독산주공14단지,44.94,12,1088
11545,"80,000",중개거래,2002,2022,5,24,시흥동,우방,114.89,10,1011
11545,"63,000",직거래,2008,2022,5,25,시흥동,백운한비치Ⅱ,59.213,9,1018
11545,"29,750",중개거래,2003,2022,5,20,시흥동,산호시티빌,41.58,11,999-1
11545,"43,500",중개거래,2016,2022,5,26,독산동,리버스타운,54.4,4,1006-139
11545,"59,500",중개거래,1989,2022,5,14,시흥동,남서울건영2,61.14,13,384-12
11545,"71,700",중개거래,1998,2022,5,22,가산동,두산,59.84,22,769
11545,"74,000",중개거래,1998,2022,5,10,가산동,두산,59.84,9,769
11545,"62,800",중개거래,2000,2022,5,14,시흥동,벽산,84.99,16,1010
11545,"66,900",중개거래,2002,2022,5,9,독산동,금천현대,59.82,2,711-2
11545,"16,000",직거래,2013,2022,5,25,가산동,가산양우내안에애플,15.73,16,141-2
11545,"9,900",직거래,2014,2022,5,24,가산동,비즈트위트바이올렛5차,12.19,15,140-36
11545,"14,000",직거래,2013,2022,5,27,가산동,가산양우내안에애플,12.04,14,141-2
11545,"13,500",직거래,2014,2022,5,27,가산동,비즈트위트바이올렛5차,12.19,13,140-36
11545,"14,000",직거래,2014,2022,5,27,가산동,비즈트위트바이올렛5차,12.19,8,140-36
11545,"14,000",직거래,2014,2022,5,27,가산동,비즈트위트바이올렛5차,12.1,13,140-36
11545,"12,000",직거래,2013,2022,5,27,가산동,가산양우내안에애플,12.04,12,141-2
11545,"11,000",직거래,2014,2022,5,27,가산동,비즈트위트바이올렛5차,12.1,9,140-36
11545,"14,000",직거래,2013,2022,5,26,가산동,가산양우내안에애플,12.04,9,141-2
11545,"14,000",직거래,2014,2022,5,26,가산동,비즈트위트바이올렛5차,12.19,12,140-36
11545,"12,000",직거래,2014,2022,5,26,가산동,비즈트위트바이올렛5차,12.1,8,140-36
11545,"52,500",중개거래,1999,2022,5,25,시흥동,삼익,59.9,4,5-13
11545,"28,200",중개거래,1989,2022,5,14,독산동,중앙아파트,35.61,2,333-24
11545,"12,000",중개거래,2014,2022,5,17,가산동,비즈트위트바이올렛5차,12.19,12,140-36
11545,"35,000",중개거래,2012,2022,5,11,시흥동,힐캐슬,59.48,5,960-6
11545,"9,700",중개거래,2012,2022,5,20,시흥동,와이즈플레이스,14.22,18,882-61
11545,"11,700",중개거래,2013,2022,5,1,가산동,가산양우내안에애플,12.04,18,141-2
11545,"124,000",중개거래,2016,2022,5,1,독산동,금천롯데캐슬골드파크1차,84.8114,12,1147
11545,"108,000",중개거래,2019,2022,5,2,독산동,e편한세상독산더타워,76.2935,20,1007-13
11545,"9,150",직거래,2014,2022,5,17,가산동,비즈트위트바이올렛5차,12.19,13,140-36
11545,"80,000",직거래,2004,2022,5,18,독산동,독산동중앙하이츠빌,84.8768,4,1140
11545,"75,000",중개거래,2000,2022,5,14,시흥동,금강,115.28,10,1008
11545,"60,000",중개거래,2002,2022,5,14,시흥동,우방,59.91,13,1011
11545,"83,500",중개거래,2002,2022,5,4,시흥동,우방,114.89,7,1011
11545,"14,000",중개거래,2017,2022,5,6,가산동,가산피어니빌,21.0829,3,143-20
11545,"80,500",중개거래,2002,2022,5,2,독산동,금천현대,84.83,21,711-2
11545,"59,300",중개거래,2002,2022,5,2,시흥동,우방,59.91,15,1011
11545,"12,500",중개거래,2013,2022,5,9,가산동,가산양우내안에애플,12.04,10,141-2
