gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,12,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,12,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,12,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,12,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,11,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,11,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,10,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,9,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,9,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,9,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,7,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,7,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,5,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,5,162-17
11260,"17,000",중개거래,2013,2023,4,22,묵동,헤르만스테이트,30,5,162-17
11260,"17,000",중개거래,2013,2023,4,22,묵동,헤르만스테이트,30,4,162-17
11260,"18,000",중개거래,2013,2023,4,22,묵동,헤르만스테이트,30,4,162-17
11260,"149,500",중개거래,2013,2023,4,26,상봉동,프레미어스엠코,134.87,47,500
11260,"18,000",중개거래,2013,2023,4,22,묵동,헤르만스테이트,30,4,162-17
11260,"17,000",중개거래,2013,2023,4,22,묵동,헤르만스테이트,30,4,162-17
11260,"17,000",중개거래,2013,2023,4,22,묵동,헤르만스테이트,30,5,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,5,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,5,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,7,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,7,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,9,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,9,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,9,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,10,162-17
11260,"9,500",중개거래,2013,2023,4,22,묵동,헤르만스테이트,13.77,11,162-17
