gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11350,"83,000",,1992,2020,8,24,중계동,주공5,76.51,14,359-1
11350,"32,800",,1998,2020,8,31,상계동,은빛2단지,39.7,13,1256
11350,"48,000",,1999,2020,8,27,하계동,우방,59.74,3,353
11350,"66,000",,2005,2020,8,6,상계동,비콘드림힐2,84.18,9,1308
11350,"68,700",,2017,2020,8,17,월계동,녹천역두산위브아파트,84.9343,2,950
11350,"47,500",,1990,2020,8,31,상계동,한신3차,60.44,6,458
11350,"98,000",,1988,2020,8,28,상계동,상계주공7(고층),79.07,6,691
11350,"47,000",,1988,2020,8,29,상계동,상계주공11(고층),41.3,4,652
11350,"110,000",,1988,2020,8,31,하계동,우성,127.22,10,270
11350,"57,700",,1999,2020,8,29,중계동,중계3우성,59.94,12,585
11350,"39,800",,1987,2020,8,28,상계동,상계주공2(고층),32.39,11,740
11350,"56,000",,2002,2020,8,25,상계동,상계대림e편한세상,83.87,15,1301
11350,"124,500",,1993,2020,8,28,중계동,신동아(366),115.35,14,366
11350,"104,800",,1995,2020,8,29,중계동,건영3,84.9,4,360-15
11350,"35,000",,1989,2020,8,27,하계동,청솔(시영7),39.78,1,274
11350,"87,000",,2016,2020,8,30,공릉동,노원프레미어스엠코,84.0261,29,670-20
11350,"66,000",,1987,2020,8,29,상계동,상계주공2(고층),58.01,7,740
11350,"112,700",,1995,2020,8,29,중계동,건영3,84.9,11,360-15
11350,"52,000",,1998,2020,8,27,상계동,은빛2단지,59.95,7,1256
11350,"87,000",,2003,2020,8,26,상계동,동양엔파트,84.88,11,1305
11350,"110,000",,1995,2020,8,25,중계동,건영3,84.9,11,360-15
11350,"36,000",,1995,2020,8,17,월계동,사슴3,39.6,3,320-11
11350,"70,000",,1988,2020,8,29,상계동,상계주공6(고층),58.01,13,720
11350,"47,000",,1999,2020,8,22,상계동,동아불암,59.4,19,1285
11350,"89,500",,1993,2020,8,29,하계동,한신동성,112.24,14,256-5
11350,"113,000",,1993,2020,8,19,중계동,동진신안,134.74,1,364
11350,"37,200",,1998,2020,8,25,월계동,초안1,59.85,13,923
11350,"33,600",,1998,2020,8,20,월계동,초안1,49.6,8,923
11350,"63,000",,1988,2020,8,20,상계동,상계주공9(고층),66.56,10,670
11350,"43,000",,1989,2020,8,29,하계동,장미(시영6),43.41,4,273
11350,"84,500",,1999,2020,8,31,하계동,학여울청구,113.51,2,354
11350,"64,700",,1988,2020,8,23,상계동,상계주공10(고층),58.01,9,666
11350,"62,000",,1998,2020,8,29,월계동,청백4,84.54,9,781
11350,"131,000",,1993,2020,8,31,중계동,동진신안,134.74,3,364
11350,"49,300",,1999,2020,8,29,하계동,우방,59.74,16,353
11350,"45,000",,1999,2020,8,28,상계동,동아불암,59.4,20,1285
11350,"77,000",,1992,2020,8,18,중계동,주공5,76.51,3,359-1
11350,"62,500",,1999,2020,8,24,상계동,불암현대,114.24,1,1293
11350,"33,000",,1992,2020,8,24,중계동,주공2,44.52,13,369
11350,"70,000",,2000,2020,8,22,상계동,상계불암대림,84.96,20,1289
11350,"66,500",,1991,2020,8,21,중계동,중계현대2,84.34,5,435-1
11350,"125,000",,1993,2020,8,28,중계동,라이프,115.65,8,366
11350,"32,000",,1988,2020,8,22,상계동,상계주공1(고층),32.39,1,765
11350,"20,500",,1988,2020,8,20,중계동,동진,47.61,5,103
11350,"71,500",,1998,2020,8,26,월계동,대우,134.64,8,775
11350,"59,000",,1988,2020,8,28,상계동,보람2단지,68.99,6,639
11350,"48,000",,1989,2020,8,21,상계동,상계주공14(고층),49.94,12,626
11350,"44,250",,1988,2020,8,21,상계동,보람아파트,54.59,2,639
11350,"62,500",,2009,2020,8,23,상계동,수락리버시티4단지,84.88,5,1313
11350,"32,000",,1992,2020,8,21,월계동,주공2,38.64,2,556
11350,"54,500",,1999,2020,8,28,하계동,학여울청구,59.4,12,354
11350,"35,000",,1995,2020,8,24,월계동,사슴3,39.6,2,320-11
11350,"39,000",,1989,2020,8,29,상계동,벽산,46.8,10,173-1
11350,"54,000",,1990,2020,8,17,상계동,한신3차,84.59,1,458
11350,"42,000",,1993,2020,8,26,중계동,주공7,44.1,10,363-1
11350,"68,000",,1999,2020,8,25,상계동,불암현대,84.9,16,1293
11350,"55,000",,1983,2020,8,21,월계동,동신,70.81,8,436
11350,"130,000",,1993,2020,8,24,중계동,동진신안,134.74,12,364
11350,"35,200",,1998,2020,8,31,월계동,청백3,49.77,6,780
11350,"69,500",,2009,2020,8,31,상계동,노원IPARK,139.28,2,1318
11350,"88,400",,2002,2020,8,17,월계동,한진한화그랑빌,84.97,16,18
11350,"65,000",,2002,2020,8,21,월계동,장은하이빌,81.8788,3,931
11350,"39,800",,1998,2020,8,20,상계동,은빛2단지,49.77,5,1256
11350,"29,800",,1988,2020,8,22,상계동,한신2차,45.92,14,451
11350,"36,000",,1994,2020,8,27,공릉동,시영3차(라이프)아파트,39.6,13,715
11350,"41,000",,1998,2020,8,28,상계동,은빛2단지,49.77,11,1256
11350,"117,000",,1993,2020,8,31,중계동,롯데우성,101.88,3,361-1
11350,"32,800",,1998,2020,8,31,상계동,은빛2단지,39.7,13,1256
11350,"54,900",,2018,2020,8,24,중계동,현대(6차),59.84,10,34-5
11350,"59,700",,1988,2020,8,23,상계동,상계주공6(고층),49.94,3,720
11350,"41,500",,1991,2020,8,19,중계동,중계무지개,39.82,9,512
11350,"60,000",,1992,2020,8,17,중계동,진로유통조합대림,84.94,1,78
11350,"67,000",,1988,2020,8,21,상계동,상계주공6(고층),58.01,14,720
11350,"48,000",,1999,2020,8,27,하계동,우방,59.74,3,353
11350,"43,750",,1994,2020,8,25,공릉동,삼익4단지아파트,49.5,9,714
