gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11110,150,"50,000",2017,2021,5,29,홍파동,경희궁자이(2단지),84.9339,4,199,,,,
11110,210,"40,000",2017,2021,5,31,홍파동,경희궁자이(2단지),84.9443,18,199,,,,
11110,0,"120,000",2017,2021,5,15,홍파동,경희궁자이(2단지),84.8359,17,199,,,,
11110,165,"50,000",2017,2021,5,31,평동,경희궁자이(3단지),77.654,17,233,,,,
11110,0,"42,000",2008,2021,5,19,숭인동,종로센트레빌,59.92,6,2-1,,,,
11110,0,"22,000",2000,2021,5,10,숭인동,숭인모범101동,59.65,4,569,,,,
11110,154,"20,000",2017,2021,5,31,평동,경희궁자이(3단지),59.755,6,233,,,,
11110,0,"105,000",2008,2021,5,22,사직동,광화문스페이스본(101동~105동),146.92,6,9,,,,
11110,0,"70,000",1999,2021,5,7,창신동,두산,84.9,12,232,,,,
11110,75,"30,000",2017,2021,5,8,교북동,경희궁자이(4단지),37.2635,7,126,,,,
11110,0,"80,000",2017,2021,5,24,홍파동,경희궁자이(2단지),59.855,8,199,,,,
11110,0,"26,200",1992,2021,5,15,창신동,창신쌍용1,54.7,2,702,,,,
11110,0,"30,000",2002,2021,5,11,신영동,구암하이빌,84.94,3,105-22,,,,
11110,0,"71,400",2017,2021,5,8,평동,경희궁자이(3단지),84.614,3,233,,,,
11110,0,"12,000",2014,2021,5,1,숭인동,삼전솔하임4차,15.09,10,318-2,,,,
11110,300,"70,000",2017,2021,5,26,홍파동,경희궁자이(2단지),138.6533,9,199,,,,
11110,0,"65,000",1993,2021,5,13,창신동,창신쌍용2,115.53,5,703,,,,
11110,0,"65,000",1993,2021,5,13,창신동,창신쌍용2,115.53,5,703,,,,
11110,0,"160,000",2017,2021,5,20,홍파동,경희궁자이(2단지),116.9862,20,199,,,,
11110,0,"105,000",2008,2021,5,18,무악동,인왕산아이파크,114.931,17,60,,,,
11110,0,"70,000",2017,2021,5,3,교북동,경희궁자이(4단지),45.879,9,126,,,,
11110,0,"65,000",1993,2021,5,13,창신동,창신쌍용2,115.53,5,703,,21.10~23.10,,
11110,52,"2,000",2013,2021,5,31,숭인동,종로중흥S클래스,19.466,12,202-3,,,,
11110,0,"80,000",2008,2021,5,15,무악동,인왕산아이파크,84.858,11,60,,,,
11110,0,"75,000",2017,2021,5,17,홍파동,경희궁자이(2단지),84.9071,20,199,,,,
11110,0,"140,000",2008,2021,5,11,사직동,광화문스페이스본(106동),150.4,1,9-1,,,,
11110,0,"79,800",2017,2021,5,28,홍파동,경희궁자이(2단지),84.614,8,199,,21.08~23.08,,
11110,40,"55,000",2006,2021,5,20,인의동,효성쥬얼리시티,84.7,10,48-2,,,,
11110,0,"47,250",2017,2021,5,28,교북동,경희궁자이(4단지),37.2635,9,126,,,,
11110,420,"30,000",2017,2021,5,15,홍파동,경희궁자이(2단지),138.6533,17,199,,,,
11110,150,"5,000",2017,2021,5,24,교북동,경희궁자이(4단지),37.2635,14,126,,,,
11110,0,"90,000",2000,2021,5,28,무악동,현대,114.9,4,82,,21.08~23.08,,
11110,0,"30,000",2017,2021,5,30,홍파동,경희궁자이(2단지),84.9895,16,199,,,,
11110,0,"90,000",1996,2021,5,17,명륜2가,아남2,114.36,7,236,,,,
11110,134,"5,000",2000,2021,5,8,무악동,현대,84.92,14,82,,21.08~23.08,,
11110,0,"16,000",1995,2021,5,22,명륜1가,방산아파트,59.4,5,5-89,,,,
11110,0,"73,000",2017,2021,5,14,평동,경희궁자이(3단지),84.8359,1,233,,,,
11110,0,"38,190",2017,2021,5,27,교북동,경희궁자이(4단지),37.2635,8,126,,,,
11110,130,"10,000",2009,2021,5,31,숭인동,종로청계힐스테이트,59.9426,13,766,,,,
11110,107,"40,000",2017,2021,5,22,홍파동,경희궁자이(2단지),59.8547,20,199,,,,
11110,0,"50,000",2004,2021,5,3,부암동,부암스카이뷰,81,4,218-1,,,,
11110,70,300,2020,2021,5,25,숭인동,맹그로브숭인,56.94,4,56-53,,,,
11110,60,"1,000",1997,2021,5,25,평창동,갑을아파트,30.55,8,595,,,,
11110,210,"7,000",2019,2021,5,20,무악동,경희궁롯데캐슬,59.6737,7,89,,,,
11110,0,"28,800",1993,2021,5,10,창신동,창신쌍용2,64.66,7,703,,21.08~23.08,,
11110,0,"14,100",1995,2021,5,19,창신동,미니,53.73,3,638-36,,,,
11110,74,"5,000",1992,2021,5,24,창신동,창신쌍용1,54.7,4,702,신규,21.07~23.06,,
11110,350,"10,000",2017,2021,5,31,홍파동,경희궁자이(2단지),84.614,5,199,,,,
11110,0,"70,000",2000,2021,5,6,무악동,현대,84.92,18,82,,21.07~23.07,,
11110,60,"23,000",1999,2021,5,31,창신동,두산,59.95,14,232,,,,
11110,95,"4,000",2000,2021,5,20,무악동,현대,60,10,82,,21.07~23.07,,
11110,0,"80,000",2017,2021,5,15,평동,경희궁자이(3단지),77.6543,19,233,,,,
11110,70,"7,000",1992,2021,5,29,창신동,창신쌍용1,54.7,14,702,,21.07~23.07,,
11110,135,"5,000",2017,2021,5,16,교북동,경희궁자이(4단지),37.2635,19,126,,,,
11110,0,"77,000",2008,2021,5,21,숭인동,종로센트레빌,84.92,10,2-1,,,,
11110,0,"93,000",2017,2021,5,31,평동,경희궁자이(3단지),84.8359,13,233,,,,
