gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11740,"88,000",중개거래,2009,2024,2,5,강일동,강일리버파크4단지,84.83,10,673
11740,"112,800",중개거래,2008,2024,2,29,암사동,롯데캐슬퍼스트,59.99,13,414-2
11740,"118,000",중개거래,2019,2024,2,27,고덕동,고덕그라시움,59.052,2,693
11740,"81,800",중개거래,2000,2024,2,29,암사동,선사현대아파트,58.68,9,509
11740,"90,000",중개거래,2003,2024,2,23,길동,강동LG자이,126.43,11,474
11740,"127,000",직거래,2017,2024,2,24,천호동,래미안강동팰리스,84.97,7,571
11740,"160,000",중개거래,2019,2024,2,29,고덕동,고덕그라시움,84.244,19,693
11740,"100,500",중개거래,1994,2024,2,21,명일동,명일진로,118.44,14,47-12
11740,"48,000",중개거래,2006,2024,2,27,길동,SM해그린12차,57.83,7,97-6
11740,"89,000",중개거래,2009,2024,2,23,강일동,강일리버파크10단지,84.74,5,695
11740,"80,000",직거래,2022,2024,2,28,성내동,한영해시안아파트,64.24,7,552-1
11740,"80,000",중개거래,2003,2024,2,24,성내동,파크프라자,97.53,9,428-2
11740,"119,000",중개거래,2007,2024,2,29,암사동,프라이어팰리스,84.988,20,413
11740,"92,000",중개거래,2011,2024,2,29,상일동,고덕리엔파크3단지,84.98,4,490
11740,"50,000",중개거래,2003,2024,2,26,천호동,평대보민아파트,72,3,26-12
11740,"62,000",중개거래,2001,2024,2,25,성내동,태천,83.91,1,420-9
11740,"103,000",중개거래,2017,2024,2,24,천호동,래미안강동팰리스,59.98,6,571
11740,"93,000",중개거래,2000,2024,2,20,암사동,선사현대아파트,59.64,19,509
11740,"117,000",중개거래,2015,2024,2,28,천호동,강동역신동아파밀리에,107.34,3,447-17
11740,"91,800",중개거래,2011,2024,2,26,상일동,고덕리엔파크3단지,84.96,12,490
11740,"134,500",중개거래,2008,2024,2,28,암사동,롯데캐슬퍼스트,84.81,4,414-2
11740,"146,000",중개거래,2008,2024,2,27,암사동,롯데캐슬퍼스트,102.34,13,414-2
11740,"93,650",중개거래,2009,2024,2,20,강일동,강일리버파크4단지,84.74,10,673
11740,"95,000",중개거래,2009,2024,2,23,강일동,강일리버파크10단지,84.53,11,695
11740,"92,000",중개거래,2011,2024,2,29,상일동,고덕리엔파크3단지,84.98,4,490
11740,"100,000",중개거래,1996,2024,2,21,고덕동,아남1,84.91,13,486
11740,"85,000",중개거래,2000,2024,2,27,암사동,선사현대아파트,59.64,6,509
11740,"164,000",중개거래,2019,2024,2,29,고덕동,고덕그라시움,84.244,20,693
11740,"100,000",직거래,2017,2024,2,22,천호동,래미안강동팰리스,84.97,11,571
11740,"62,000",중개거래,2001,2024,2,24,성내동,중앙하이츠,59.74,3,410-2
11740,"31,000",중개거래,2017,2024,2,23,천호동,현진리버파크,23.24,8,467-11
11740,"108,500",중개거래,2016,2024,2,29,성내동,올림픽파크한양수자인,59.55,13,606
11740,"114,800",중개거래,2020,2024,2,21,상일동,고덕아르테온,59.98,10,519
11740,"105,000",중개거래,2019,2024,2,21,명일동,래미안솔베뉴,49.68,20,359
11740,"105,000",중개거래,2021,2024,2,17,상일동,고덕자이,59.7084,5,521
11740,"93,000",중개거래,1996,2024,2,26,고덕동,아남1,84.91,2,486
11740,"87,200",중개거래,2009,2024,2,20,강일동,강일리버파크4단지,84.53,10,673
11740,"58,000",중개거래,2009,2024,2,29,길동,태솔,67.08,7,347-20
11740,"82,000",중개거래,2002,2024,2,22,둔촌동,신동아파밀리에,59.4,12,555
11740,"75,000",중개거래,2005,2024,2,15,성내동,한솔애리즈601동,84.63,9,199-19
11740,"97,000",중개거래,1983,2024,2,17,명일동,삼익그린2차,54.81,12,15
11740,"83,000",중개거래,2002,2024,2,24,성내동,한솔애리즈1,115.51,4,410-16
