gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11470,0,"30,000",1999,2023,11,11,신정동,신트리1,49.8,10,1259,,,,
11470,0,"75,000",1991,2023,11,14,목동,벽산,84.71,1,926-7,,,,
11470,0,"70,000",2020,2023,11,25,신월동,목동센트럴아이파크위브4단지,84.97,21,1078,,,,
11470,120,"30,000",1985,2023,11,21,목동,목동신시가지1,65.34,9,901,,,,
11470,0,"84,000",1986,2023,11,30,목동,목동신시가지4,95.67,2,904,,,,
11470,90,"60,000",1987,2023,11,17,신정동,목동신시가지14,108.28,14,329,,,,
11470,0,"53,000",2003,2023,11,14,목동,목동길성그랑프리텔,77.9337,11,739-5,,,,
11470,0,"150,000",1986,2023,11,24,목동,목동신시가지3,145.13,7,903,,,,
11470,0,"65,000",2016,2023,11,4,신정동,목동힐스테이트,59.95,12,1323,,,,
11470,0,"85,000",1987,2023,11,11,신정동,목동신시가지9,106.93,2,312,,,,
11470,0,"66,000",1995,2023,11,4,신정동,현대,84.84,20,1252,,,,
11470,0,"65,000",1986,2023,11,4,목동,목동신시가지6,65.1,12,911,,,,
11470,25,"48,000",1987,2023,11,24,신정동,목동신시가지14,71.4,9,329,,,,
11470,0,"67,000",1992,2023,11,13,목동,우성,84.44,2,200,,,,
11470,0,"47,000",2000,2023,11,29,신정동,신트리3,84.8,10,1276,,,,
11470,0,"42,000",1987,2023,11,27,신정동,목동신시가지14,55.02,11,329,,,,
11470,0,"53,000",2003,2023,11,14,목동,목동길성그랑프리텔,77.9337,11,739-5,,,,
11470,0,"36,900",1986,2023,11,29,목동,목동신시가지7,53.88,4,925,,,,
11470,0,"47,000",2014,2023,11,12,신월동,롯데캐슬,59.948,6,1063,,,,
11470,0,"30,000",1986,2023,11,30,목동,목동신시가지6,47.94,6,911,,,,
11470,0,"70,000",2020,2023,11,25,신월동,목동센트럴아이파크위브4단지,84.97,21,1078,,,,
11470,0,"65,000",1997,2023,11,19,신정동,목동현대3차,84.77,18,1279,,,,
11470,0,"67,000",1997,2023,11,28,목동,목동현대1,59.9,1,932,,,,
11470,160,"39,000",1997,2023,11,30,목동,목동성원(926-8),84.31,6,926-8,,,,
11470,0,"40,000",2000,2023,11,1,목동,성원2,77.17,13,709-2,,,,
11470,0,"46,000",2000,2023,11,17,신정동,목동우성2,84.96,9,337,,,,
11470,0,"13,000",1987,2023,11,21,신월동,신안파크,47.6,5,350-2,,,,
11470,0,"59,000",1986,2023,11,29,목동,목동신시가지3,64.98,14,903,,,,
11470,0,"94,000",1986,2023,11,18,목동,목동신시가지7,101.2,13,925,,,,
11470,0,"42,500",2016,2023,11,22,신정동,신정숲속마을,84.99,4,1324,,,,
11470,0,"55,000",1987,2023,11,26,신정동,목동신시가지14,71.37,3,329,,,,
11470,0,"40,000",2016,2023,11,25,신정동,신정숲속마을,74.97,17,1324,,,,
11470,90,"6,000",2000,2023,11,25,목동,성원2,59.9,9,709-2,,,,
11470,144,"20,000",1997,2023,11,23,신정동,목동현대3차,84.77,9,1279,,,,
11470,0,"34,000",1988,2023,11,8,신정동,목동신시가지11,51.48,9,325,,,,
11470,0,"43,000",1987,2023,11,18,신정동,목동신시가지9,53.82,13,312,,,,
11470,95,"35,000",1987,2023,11,22,신정동,목동신시가지13,70.73,4,327,,,,
11470,0,"40,000",1986,2023,11,21,목동,목동신시가지4,48.69,5,904,,,,
11470,0,"39,600",2002,2023,11,18,신정동,푸른마을4,84.99,6,1285,,,,
11470,0,"64,000",1986,2023,11,14,목동,목동신시가지7,66.6,8,925,,,,
