gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11110,50,"17,000",1998,2020,7,6,평창동,삼성,59.97,15,596,,,,
11110,0,"62,000",2008,2020,7,7,무악동,인왕산아이파크,59.993,11,60,,,,
11110,0,"62,000",2008,2020,7,7,무악동,인왕산아이파크,59.993,11,60,,,,
11110,0,"80,000",2017,2020,7,11,홍파동,경희궁자이(2단지),84.614,6,199,,,,
11110,0,"42,000",2009,2020,7,25,숭인동,종로청계힐스테이트,59.9426,10,766,,,,
11110,0,"45,000",2017,2020,7,9,교북동,경희궁자이(4단지),37.2635,8,126,,,,
11110,0,"85,000",2008,2020,7,25,사직동,광화문스페이스본(101동~105동),94.51,14,9,,,,
11110,0,"33,000",1992,2020,7,25,창신동,창신쌍용1,79.87,7,702,,,,
11110,0,"38,000",1992,2020,7,18,창신동,창신쌍용1,79.87,7,702,,,,
11110,48,"2,000",2013,2020,7,31,숭인동,종로중흥S클래스,17.811,14,202-3,,,,
11110,0,"27,000",1992,2020,7,9,창신동,창신쌍용1,54.7,11,702,,,,
11110,0,"105,000",2009,2020,7,30,평창동,롯데캐슬로잔,215.052,5,108,신규,20.07~24.07,,
11110,30,"25,000",1998,2020,7,14,평창동,삼성,59.97,4,596,신규,20.10~22.10,,
11110,0,"72,000",2008,2020,7,14,숭인동,종로센트레빌,114.67,9,2-1,,,,
11110,0,"25,000",1992,2020,7,13,창신동,창신쌍용1,54.7,7,702,,,,
11110,0,"32,000",1998,2020,7,29,평창동,삼성,59.97,5,596,,,,
11110,0,"59,850",1995,2020,7,20,명륜2가,아남1,84.9,6,4,,,,
11110,0,"75,000",2008,2020,7,11,무악동,인왕산아이파크,84.858,9,60,,,,
11110,0,"37,000",2003,2020,7,18,창신동,창신이수,68.06,2,23-816,,,,
11110,0,"63,000",2017,2020,7,11,평동,경희궁자이(3단지),59.855,9,233,,,,
11110,0,"62,000",1995,2020,7,6,명륜2가,아남1,84.8,4,4,,,,
11110,0,"42,000",1993,2020,7,25,창신동,창신쌍용2,115.53,9,703,,,,
11110,0,"60,000",1995,2020,7,28,명륜2가,아남1,84.9,3,4,,,,
11110,0,"98,000",2017,2020,7,25,홍파동,경희궁자이(2단지),84.836,20,199,,,,
11110,0,"75,000",2015,2020,7,17,무악동,인왕산2차아이파크,112.5301,7,88,,,,
11110,0,"62,000",1995,2020,7,12,명륜2가,아남1,84.9,17,4,,,,
11110,30,"4,080",2015,2020,7,14,숭인동,영하우스,16.59,5,207-32,,,,
11110,0,"35,000",1992,2020,7,28,창신동,창신쌍용1,79.87,1,702,,,,
11110,0,"73,000",2017,2020,7,11,평동,경희궁자이(3단지),59.855,9,233,,,,
11110,0,"39,000",1999,2020,7,18,창신동,두산,59.95,18,232,,,,
11110,0,"45,000",2008,2020,7,4,숭인동,종로센트레빌,59.92,6,2-1,,,,
11110,0,"110,000",2004,2020,7,3,내수동,경희궁의아침3단지,150.48,14,72,,,,
11110,0,"110,000",2008,2020,7,6,사직동,광화문스페이스본(101동~105동),146.92,5,9,,,,
11110,0,"45,000",2006,2020,7,7,창신동,브라운스톤창신,84.67,15,23-76,,,,
11110,150,"5,000",2000,2020,7,3,무악동,현대,84.92,16,82,,,,
11110,0,"92,000",2017,2020,7,30,홍파동,경희궁자이(2단지),84.614,11,199,,,,
11110,33,"9,000",2003,2020,7,18,익선동,현대뜨레비앙,36.08,9,55,,,,
11110,250,"30,000",2017,2020,7,13,홍파동,경희궁자이(2단지),84.614,17,199,,,,
11110,130,"20,000",1995,2020,7,21,명륜2가,아남1,84.9,2,4,,,,
11110,100,"10,000",2002,2020,7,22,신영동,구암하이빌,74.56,4,105-22,,,,
