gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11470,10,"30,500",1987,2022,12,6,신정동,목동신시가지14,55.02,12,329,,,,
11470,0,"80,000",1997,2022,12,9,목동,금호1,84.96,7,934,,,,
11470,50,"40,000",2003,2022,12,21,목동,목동효성,111.33,14,539-4,,,,
11470,0,"15,000",1988,2022,12,21,신월동,신월시영,50.67,3,987-1,,,,
11470,0,"34,000",1987,2022,12,20,신정동,목동신시가지8,54.94,5,314,,,,
11470,0,"15,000",1988,2022,12,21,신월동,신월시영,50.67,3,987-1,,,,
11470,0,"120,000",1986,2022,12,5,목동,목동신시가지5,143.36,1,912,,,,
11470,0,"58,000",1986,2022,12,22,목동,목동신시가지5,65.08,12,912,,,,
11470,0,"110,000",1986,2022,12,27,목동,목동신시가지2,116.84,14,902,,,,
11470,15,"29,000",1987,2022,12,17,신정동,목동신시가지8,54.94,19,314,,,,
11470,0,"40,000",2000,2022,12,7,신정동,목동우성2,84.96,8,337,,,,
11470,130,"20,000",2020,2022,12,19,신월동,목동센트럴아이파크위브2단지,84.98,13,1076,,,,
11470,0,"55,000",1986,2022,12,5,목동,목동신시가지6,65.1,9,911,,,,
11470,0,"43,000",2020,2022,12,24,신월동,목동센트럴아이파크위브2단지,59.97,6,1076,,,,
11470,0,"49,500",1986,2022,12,6,목동,목동신시가지3,64.98,2,903,,,,
11470,0,"67,000",1986,2022,12,17,목동,목동신시가지6,65.1,6,911,,,,
11470,0,"40,700",1988,2022,12,30,신정동,목동신시가지12,71.64,11,326,,,,
11470,0,"70,000",2003,2022,12,31,목동,월드메르디앙3,84.95,6,947,,,,
11470,0,"39,000",1987,2022,12,30,신정동,목동신시가지13,53.9,2,327,,,,
11470,0,"9,765",1987,2022,12,29,신월동,신안파크,47.6,5,350-2,,,,
11470,0,"60,000",2006,2022,12,30,신정동,세양청마루,84.98,9,1306,,,,
11470,0,"17,000",1988,2022,12,28,신월동,신월시영,43.2,10,987-1,,,,
11470,0,"30,000",1987,2022,12,19,신정동,목동신시가지10,53.82,7,311,,,,
11470,0,"100,800",2016,2022,12,24,신정동,목동힐스테이트,84.98,5,1323,,,,
11470,0,"101,000",2015,2022,12,22,목동,목동센트럴푸르지오,84.9914,10,404-13,,,,
11470,0,"60,638",1987,2022,12,14,신정동,목동신시가지14,83.31,7,329,,,,
11470,0,"73,000",1997,2022,12,16,목동,금호1,84.96,17,934,,,,
11470,0,"30,000",1999,2022,12,2,신정동,신트리1,59.73,4,1259,,,,
11470,0,"53,000",1986,2022,12,21,목동,목동신시가지6,65.1,16,911,,,,
11470,20,"50,500",2014,2022,12,15,신월동,롯데캐슬,116.375,3,1063,,,,
11470,70,"78,750",1986,2022,12,13,목동,목동신시가지3,116.12,6,903,,,,
