gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11560,"210,000",중개거래,2005,2023,7,4,여의도동,롯데캐슬아이비,137.09,11,43-4
11560,"174,000",중개거래,1976,2023,7,11,여의도동,수정,74.55,4,32
11560,"164,000",직거래,1978,2023,7,13,여의도동,미성,92.56,6,37
11560,"50,000",중개거래,1983,2023,7,5,문래동2가,남성,47.3,15,35
11560,"43,937",직거래,2018,2023,7,15,양평동3가,양평역미소지움,37.8,2,106
11560,"95,000",중개거래,2009,2023,7,29,당산동3가,당산어울림2차,84.9651,5,563
11560,"169,000",중개거래,2020,2023,7,29,당산동5가,당산센트럴아이파크,84.98,11,43
11560,"78,000",중개거래,1998,2023,7,29,양평동2가,삼성래미안,59.4,5,38-1
11560,"147,500",중개거래,2017,2023,7,31,영등포동7가,아크로타워스퀘어,84.69,26,203
11560,"106,000",중개거래,1996,2023,7,28,양평동5가,양평한신,84.87,16,76
11560,"77,000",중개거래,1996,2023,7,28,양평동5가,양평한신,59.94,5,76
11560,"102,000",중개거래,1996,2023,7,21,양평동5가,양평한신,84.87,13,76
11560,"96,900",중개거래,2015,2023,7,24,신길동,래미안영등포프레비뉴,59.99,2,4945
11560,"134,000",중개거래,2021,2023,7,31,신길동,신길센트럴자이아파트,84.98,13,4964
11560,"131,000",중개거래,2020,2023,7,29,신길동,힐스테이트클래시안,84.86,3,4969
11560,"133,800",중개거래,2020,2023,7,28,신길동,힐스테이트클래시안,84.86,15,4969
11560,"61,400",중개거래,1995,2023,7,27,대림동,성원(650),59.63,11,650
11560,"138,000",중개거래,2001,2023,7,25,문래동3가,문래자이,84.98,15,54
11560,"67,500",중개거래,2014,2023,7,29,당산동3가,당산계룡리슈빌2단지,40.154,11,566
11560,"71,300",중개거래,1984,2023,7,26,신길동,삼성,60.48,11,4759
11560,"87,000",중개거래,1991,2023,7,26,양평동3가,현대3차,84.7,2,79
11560,"100,000",중개거래,1999,2023,7,30,당산동5가,당산효성1차,59.85,6,12
11560,"76,700",중개거래,1992,2023,7,15,대림동,현대1,84.75,18,785-1
11560,"62,500",중개거래,2014,2023,7,30,당산동3가,당산계룡리슈빌2단지,38.77,17,566
11560,"78,000",중개거래,1999,2023,7,26,당산동4가,한강아파트,59.4,6,29
11560,"162,000",중개거래,2002,2023,7,27,당산동,강변래미안,108.15,19,376
11560,"96,000",중개거래,1986,2023,7,22,신길동,우성2,84.47,15,4518
11560,"295,000",중개거래,2002,2023,7,21,여의도동,대우트럼프월드Ⅰ,178.5,34,55-1
11560,"263,000",중개거래,1975,2023,7,26,여의도동,한양,149.59,11,42
11560,"89,500",중개거래,2016,2023,7,26,대림동,보라매 신동아 파밀리에,84.91,5,1125
11560,"75,000",중개거래,1998,2023,7,14,양평동2가,삼성래미안,59.4,10,38-1
11560,"128,000",중개거래,1999,2023,7,25,당산동5가,당산효성1차,84.9,16,12
11560,"110,000",중개거래,2017,2023,7,17,신길동,래미안에스티움,59.95,7,4950
11560,"82,000",중개거래,1998,2023,7,26,양평동3가,삼호,84.92,12,66
11560,"158,000",중개거래,2017,2023,7,25,영등포동7가,아크로타워스퀘어,84.65,31,203
11560,"72,000",중개거래,1988,2023,7,19,문래동5가,문래두산위브,65.46,3,14
11560,"66,800",중개거래,1974,2023,7,29,신길동,남서울,48.3,4,3002
11560,"107,000",중개거래,1996,2023,7,19,양평동5가,양평한신,84.87,7,76
11560,"56,500",중개거래,1997,2023,7,22,대림동,현대3차,43.92,28,608-1
11560,"171,900",직거래,2002,2023,7,17,여의도동,대우트럼프월드Ⅰ,152.62,19,55-1
11560,"115,000",중개거래,1983,2023,7,10,문래동3가,국화맨션,84.71,12,76-1
11560,"59,000",중개거래,1999,2023,7,29,문래동3가,문래해태,59.41,8,13
11560,"114,000",중개거래,2020,2023,7,11,대림동,e편한세상영등포아델포레,84.9948,20,1127
11560,"103,000",중개거래,2000,2023,7,22,당산동4가,당산현대5차,59.75,12,30-1
11560,"95,500",중개거래,1986,2023,7,28,신길동,우성1,83.64,6,365
11560,"84,000",중개거래,2004,2023,7,14,영등포동7가,브라운스톤영등포,84.9,14,202
11560,"64,900",중개거래,1990,2023,7,14,양평동2가,양평벽산블루밍,59.58,3,23
11560,"80,000",중개거래,1997,2023,7,14,신길동,삼환,59.53,16,897-1
11560,"65,607",중개거래,1974,2023,7,14,신길동,남서울,48.26,4,3002
11560,"155,000",중개거래,2002,2023,7,29,당산동,강변래미안,108.15,10,376
11560,"143,500",중개거래,2020,2023,7,27,신길동,보라매에스케이뷰,84.98,13,4958
11560,"45,300",중개거래,2021,2023,7,29,영등포동,라르파크,30.7084,2,651
11560,"82,500",중개거래,2000,2023,7,23,양평동3가,양평현대6차,59.98,6,101
11560,"127,000",중개거래,2000,2023,7,27,당산동4가,당산현대5차,84.69,22,30-1
11560,"90,000",중개거래,1999,2023,7,25,영등포동8가,삼환,59.91,19,76-1
11560,"68,000",중개거래,1974,2023,7,25,신길동,남서울,48.3,2,3002
11560,"87,500",중개거래,2000,2023,7,15,양평동3가,양평현대6차,59.98,18,101
11560,"110,000",중개거래,2021,2023,7,21,신길동,신길센트럴자이아파트,59.98,12,4964
11560,"210,000",중개거래,2005,2023,7,4,여의도동,롯데캐슬아이비,137.09,11,43-4
11560,"102,000",중개거래,2000,2023,7,15,당산동4가,당산현대5차,59.75,12,30-1
11560,"68,000",중개거래,2000,2023,7,14,문래동5가,문래대림,59.96,13,1
11560,"105,000",중개거래,1986,2023,7,27,당산동3가,당산한양,84.93,10,2-6
11560,"77,000",중개거래,1996,2023,7,19,양평동5가,양평한신,59.94,2,76
11560,"58,500",중개거래,1999,2023,7,22,당산동2가,당산대우,45.55,9,16-1
11560,"100,550",중개거래,1986,2023,7,14,당산동3가,당산한양,84.93,6,2-6
11560,"111,000",중개거래,2020,2023,7,6,신길동,보라매에스케이뷰,59.98,11,4958
11560,"145,000",중개거래,1984,2023,7,23,당산동5가,유원제일2차,123.76,11,7-2
11560,"273,500",중개거래,2008,2023,7,6,여의도동,여의도자이,125.71,30,47
11560,"103,300",중개거래,2015,2023,7,29,신길동,래미안영등포프레비뉴,59.99,13,4945
11560,"98,700",중개거래,2020,2023,7,19,문래동6가,e편한세상 문래 에듀플라츠,59.9854,13,58
11560,"87,000",중개거래,1999,2023,7,21,양평동3가,거성파스텔,71.1,9,90-1
11560,"50,000",중개거래,1983,2023,7,28,문래동2가,남성,47.3,15,35
11560,"62,260",중개거래,2022,2023,7,17,영등포동2가,여의도리미티오148,38.441,8,139
11560,"220,000",중개거래,2005,2023,7,6,여의도동,롯데캐슬엠파이어,163.86,16,36
11560,"30,500",직거래,2022,2023,7,31,영등포동1가,여의도이튼브라운,31.19,5,92-3
11560,"103,000",중개거래,2000,2023,7,15,양평동3가,양평현대6차,84.94,22,101
11560,"86,500",중개거래,2000,2023,7,15,양평동3가,양평현대6차,59.98,14,101
11560,"174,000",중개거래,1976,2023,7,11,여의도동,수정,74.55,4,32
11560,"62,260",중개거래,2022,2023,7,17,영등포동2가,여의도리미티오148,38.441,8,139
11560,"11,300",중개거래,2012,2023,7,21,대림동,(1101-1),14.46,10,1101-1
11560,"233,000",중개거래,1971,2023,7,29,여의도동,시범,118.12,12,50
11560,"11,000",중개거래,2012,2023,7,8,대림동,(1101-1),14.46,6,1101-1
11560,"95,000",중개거래,2020,2023,7,12,문래동6가,e편한세상 문래 에듀플라츠,59.9854,14,58
11560,"131,000",중개거래,2017,2023,7,11,신길동,래미안에스티움,84.95,5,4950
11560,"267,000",중개거래,2008,2023,7,18,여의도동,여의도자이,148.94,29,47
11560,"88,300",중개거래,1999,2023,7,12,당산동5가,당산효성1차,59.85,1,12
11560,"120,000",중개거래,2017,2023,7,6,영등포동7가,아크로타워스퀘어,59.91,13,203
11560,"171,000",중개거래,2003,2023,7,8,당산동5가,당산삼성래미안4차,133.42,4,42
11560,"112,000",중개거래,2020,2023,7,6,신길동,힐스테이트클래시안,59.91,19,4969
11560,"120,500",중개거래,1999,2023,7,17,당산동5가,당산효성1차,84.9,5,12
11560,"106,000",중개거래,2015,2023,7,13,당산동4가,브라운스톤당산,84.039,2,98
11560,"296,000",중개거래,1975,2023,7,21,여의도동,대교,151.74,9,41
11560,"172,500",중개거래,2003,2023,7,13,당산동5가,당산삼성래미안4차,133.42,4,42
11560,"83,000",중개거래,1999,2023,7,27,영등포동8가,삼환,59.91,17,76-1
11560,"84,900",중개거래,1983,2023,7,3,당산동4가,유원제일,64.08,4,91
11560,"79,000",중개거래,1986,2023,7,21,문래동6가,현대1차,79.52,13,46
11560,"100,500",중개거래,2019,2023,7,22,신길동,신길센트럴아이파크,59.97,24,4955
11560,"298,000",중개거래,1975,2023,7,19,여의도동,한양,193.03,3,42
11560,"68,000",직거래,2004,2023,7,18,영등포동8가,당산푸르지오,59.7,12,91
