gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11140,"57,000",중개거래,2024,2025,11,24,묵정동,힐스테이트남산,29.17,2,35
11140,"59,000",중개거래,1994,2025,11,21,흥인동,우일타운,69.39,15,3-4
11140,"143,300",중개거래,2011,2025,11,30,신당동,래미안하이베르,59.95,2,851
11140,"158,500",중개거래,2002,2025,11,25,신당동,남산타운,84.88,18,844
11140,"220,000",중개거래,2010,2025,11,27,회현동2가,쌍용남산플래티넘,158.97,4,87
11140,"98,000",중개거래,2011,2025,11,24,회현동1가,남산롯데캐슬아이리스,44.99,25,208
11140,"12,400",중개거래,2013,2025,11,20,황학동,한양I-Class,16.37,17,787
11140,"15,000",중개거래,2014,2025,11,29,신당동,신당아르브,16.87,6,160-5
11140,"12,700",중개거래,2013,2025,11,5,황학동,한양I-Class,16.37,13,787
11140,"132,000",중개거래,2008,2025,11,27,황학동,롯데캐슬,114.9,12,2545
11140,"453,000",중개거래,2004,2025,11,18,신당동,벨레어카운티,273.82,5,407-17
11140,"14,900",중개거래,2014,2025,11,24,흥인동,동대문와이즈캐슬,15.55,15,119
11140,"12,700",중개거래,2013,2025,11,5,황학동,한양I-Class,16.37,13,787
11140,"118,700",중개거래,2008,2025,11,20,황학동,롯데캐슬,84.89,14,2545
11140,"150,000",중개거래,1999,2025,11,24,신당동,삼성,84.96,18,843
11140,"13,000",중개거래,2013,2025,11,12,황학동,한양I-Class,16.37,13,787
11140,"123,500",중개거래,2009,2025,11,22,충무로4가,남산센트럴자이,80.473,17,306
11140,"57,000",중개거래,2024,2025,11,24,묵정동,힐스테이트남산,29.17,2,35
11140,"58,000",중개거래,1994,2025,11,5,흥인동,우일타운,69.39,15,3-4
11140,"90,000",중개거래,2000,2025,11,20,신당동,신당동파라다이스,59.9,10,846
11140,"64,500",중개거래,2006,2025,11,4,순화동,바비엥3,63.64,16,215
11140,"85,500",중개거래,2023,2025,11,12,입정동,힐스테이트세운센트럴1단지,46.6997,12,277
11140,"92,000",중개거래,2008,2025,11,18,황학동,롯데캐슬,59.91,31,2545
11140,"208,000",중개거래,2017,2025,11,15,만리동2가,서울역센트럴자이,72.9733,19,273
11140,"120,000",중개거래,1999,2025,11,15,신당동,약수하이츠,57.63,17,842
11140,"138,500",중개거래,2001,2025,11,16,중림동,삼성사이버빌리지,59.7,5,200
11140,"42,000",중개거래,2023,2025,11,4,인현동2가,세운푸르지오헤리시티,28.4064,8,240
11140,"112,000",중개거래,2023,2025,11,8,입정동,힐스테이트세운센트럴2단지,49.2134,23,280
11140,"115,000",중개거래,2010,2025,11,8,황학동,황학아크로타워,84.962,5,2523
11140,"14,800",중개거래,2014,2025,11,5,흥인동,동대문와이즈캐슬,15.55,10,119
11140,"89,300",중개거래,2008,2025,11,6,황학동,롯데캐슬,59.94,23,2545
11140,"27,500",중개거래,2017,2025,11,5,황학동,골드캐슬Ⅲ,33.47,13,1743
11140,"23,900",중개거래,2018,2025,11,4,충무로5가,충무로헤센스마트,19.76,7,90
11140,"17,300",중개거래,2016,2025,11,1,신당동,신당역솔하임,14.15,14,140-23
