gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11650,150,"50,000",1988,2025,8,30,서초동,삼풍아파트,79.47,7,1685,,,,
11650,0,"70,000",1979,2025,8,6,잠원동,신반포4,105.89,4,70,,,,
11650,360,"5,000",2006,2025,8,26,서초동,롯데캐슬클래식,74.3,2,1312-3,,,,
11650,0,"168,000",2023,2025,8,5,반포동,래미안원베일리,84.93,23,1,,,,
11650,0,"185,000",2025,2025,8,20,잠원동,메이플자이,99.2928,19,60-3,,,,
11650,205,"65,000",2023,2025,8,27,반포동,래미안원베일리,59.96,16,1,,,,
11650,0,"57,500",1995,2025,8,30,우면동,동고,77.14,15,59,,,,
11650,460,"15,000",2025,2025,8,24,잠원동,메이플자이,59.5368,16,60-3,,,,
11650,0,"24,000",1983,2025,8,18,잠원동,신반포16,52.26,9,55-12,,,,
11650,0,"155,000",2025,2025,8,30,잠원동,메이플자이,84.8456,19,60-3,,,,
11650,0,"60,900",2001,2025,8,31,방배동,방배2차현대홈타운,59.86,13,2001,,,,
11650,300,"80,000",2009,2025,8,22,반포동,래미안퍼스티지,84.85,22,18-1,,,,
11650,0,"80,000",1992,2025,8,30,잠원동,한신로얄,81.23,6,63-34,,,,
11650,0,"103,000",2021,2025,8,14,서초동,서초그랑자이,59.98,25,1757,,,,
11650,0,"50,000",1994,2025,8,23,우면동,코오롱,52.47,4,70,,,,
11650,0,"99,000",2023,2025,8,25,반포동,래미안원베일리,59.96,3,1,,,,
11650,0,"68,000",2015,2025,8,26,내곡동,서초포레스타2단지,59.09,15,384,,,,
11650,300,"80,000",2009,2025,8,22,반포동,래미안퍼스티지,84.85,22,18-1,,,,
11650,0,"43,000",1994,2025,8,26,우면동,한라,59.98,6,67,,,,
11650,220,"59,000",2023,2025,8,23,반포동,래미안원베일리,59.96,28,1,,,,
11650,0,"73,500",2014,2025,8,19,내곡동,서초더샵포레,84.3,2,411,,,,
11650,0,"145,000",2019,2025,8,23,잠원동,래미안신반포리오센트,84.92,28,161,,,,
11650,0,"70,000",2003,2025,8,9,방배동,삼환나띠르빌(1002-10),92.93,2,1002-10,,,,
11650,1,"12,064",2015,2025,8,12,내곡동,서초포레스타2단지,49.33,12,384,,,,
11650,0,"76,000",1987,2025,8,24,반포동,반포미도,84.96,12,60-4,,,,
11650,200,"50,000",2020,2025,8,9,서초동,서초센트럴IPARK,80.5154,6,1582-3,,,,
11650,0,"60,000",1995,2025,8,21,우면동,동고,77.14,10,59,,,,
11650,0,"84,500",2012,2025,8,18,우면동,서초힐스,84.93,5,773,,,,
11650,0,"154,350",2023,2025,8,2,반포동,래미안원베일리,84.96,17,1,,,,
11650,200,"115,000",2004,2025,8,12,방배동,방배2차e-편한세상,164.53,7,881-26,,,,
11650,0,"101,850",2010,2025,8,16,반포동,반포리체,59.993,33,30-26,,,,
11650,50,"30,000",1991,2025,8,17,양재동,우성,84.88,10,154-2,,,,
11650,0,"52,500",2020,2025,8,10,서초동,서초블리스아파트,53.05,3,1364-26,,,,
11650,0,"165,000",2018,2025,8,13,반포동,반포래미안아이파크,84.93,9,1341,,,,
11650,0,"69,300",2014,2025,8,9,내곡동,서초더샵포레,84.3,5,411,,,,
11650,440,"30,000",2023,2025,8,9,반포동,래미안원베일리,84.95,19,1,,,,
11650,0,"60,000",1978,2025,8,5,잠원동,신반포2,92.2,10,73,,,,
11650,0,"150,000",2009,2025,8,2,반포동,반포자이,84.943,9,20-43,,,,
11650,0,"64,000",1996,2025,8,2,잠원동,한신타워,59.81,6,71-11,,,,
11650,0,"96,000",2025,2025,8,2,잠원동,메이플자이,49.2874,2,60-3,,,,
11650,0,"113,400",2021,2025,8,2,서초동,서초그랑자이,59.98,24,1757,,,,
11650,0,"46,000",1975,2025,8,23,방배동,삼호1동~3동,80.33,5,770-1,갱신,25.10~27.10,"46,000",
11650,18,"9,170",2015,2025,8,12,내곡동,서초포레스타2단지,49.33,7,384,갱신,25.08~27.08,"8,971",16
11650,110,"85,000",2025,2025,8,2,잠원동,메이플자이,59.5368,10,60-3,신규,25.08~27.08,,
11650,30,"3,506",2015,2025,8,6,내곡동,서초포레스타2단지,39.43,6,384,갱신,25.09~27.08,"3,375",29
11650,0,"31,051",2015,2025,8,21,내곡동,서초포레스타2단지,59.21,14,384,신규,25.08~27.08,,
11650,320,"40,000",2025,2025,8,4,잠원동,메이플자이,59.5368,23,60-3,신규,25.09~27.08,,
11650,0,"35,487",2009,2025,8,20,반포동,반포자이,59.971,15,20-43,갱신,25.08~27.08,"33,798",
11650,504,"94,500",2023,2025,8,5,반포동,래미안원베일리,101.97,16,1,갱신,25.09~27.09,"90,000",480
11650,0,"81,900",2011,2025,8,7,우면동,서초네이처힐4단지,84.77,7,720,갱신,25.09~27.09,"78,000",
11650,160,"10,000",1978,2025,8,28,잠원동,신반포2,68.91,11,73,신규,25.12~27.12,,
11650,0,"168,000",2023,2025,8,5,반포동,래미안원베일리,84.93,23,1,갱신,25.10~27.10,"160,000",
11650,0,"120,000",2013,2025,8,23,방배동,롯데캐슬아르떼,84.9145,12,424-28,신규,25.12~27.12,,
11650,20,"80,000",2006,2025,8,30,방배동,방배브라운가,84.94,11,930-1,신규,25.12~27.12,,
11650,143,"1,000",2021,2025,8,11,서초동,에피소드강남262,19.61,16,1339-9,신규,25.08~26.08,,
11650,200,"115,000",2004,2025,8,12,방배동,방배2차e-편한세상,164.53,7,881-26,신규,25.12~27.12,,
11650,0,"180,000",2000,2025,8,26,서초동,삼성서초가든스위트,176.24,11,1326,갱신,25.09~28.06,"180,000",
11650,140,"50,000",1993,2025,8,30,서초동,유원서초,84.82,10,1687,신규,25.11~27.11,,
11650,0,"120,000",2014,2025,8,20,신원동,힐스테이트서초젠트리스,101.9,7,557,신규,25.12~27.12,,
