gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11560,"160,000",,1975,2020,6,25,여의도동,한양,105.72,3,42
11560,"90,000",,1974,2020,6,27,신길동,남서울,42.98,1,3002
11560,"126,000",,1984,2020,6,22,당산동5가,유원제일2차,84.6,3,7-2
11560,"98,000",,2002,2020,6,23,당산동,강변래미안,79.05,13,376
11560,"62,000",,1996,2020,6,16,양평동1가,한신공영,59.98,4,14-1
11560,"133,000",,2017,2020,6,12,신길동,래미안에스티움,84.92,3,4950
11560,"70,000",,1986,2020,6,24,신길동,우성1,49.64,11,365
11560,"162,500",,2005,2020,6,29,여의도동,롯데캐슬아이비,150.8,15,43-4
11560,"139,000",,1984,2020,6,27,당산동5가,유원제일2차,84.6,6,7-2
11560,"121,800",,2003,2020,6,16,문래동3가,문래힐스테이트,84.92,18,94
11560,"75,000",,1997,2020,6,29,신길동,삼환,59.53,15,897-1
11560,"66,000",,1992,2020,6,29,대림동,현대2,84.74,4,785
11560,"108,000",,1994,2020,6,29,여의도동,라이프콤비,131.6,19,61-4
11560,"78,700",,1997,2020,6,29,대림동,현대3차,63.48,8,608-1
11560,"121,500",,2003,2020,6,27,문래동3가,문래힐스테이트,84.92,6,94
11560,"72,000",,1998,2020,6,30,양평동2가,삼성래미안,59.4,22,38-1
11560,"99,000",,1996,2020,6,30,양평동5가,양평한신,84.87,5,76
11560,"126,000",,1984,2020,6,20,당산동5가,유원제일2차,84.6,3,7-2
11560,"117,000",,2015,2020,6,27,신길동,래미안영등포프레비뉴,84.98,3,4945
11560,"183,000",,1975,2020,6,27,여의도동,대교,133.65,1,41
11560,"76,600",,1988,2020,6,28,문래동3가,문래공원한신,58.96,10,77-2
11560,"56,000",,1981,2020,6,20,대림동,무림,69.98,5,993-8
11560,"88,000",,1994,2020,6,27,당산동2가,당산2가현대홈타운,82.77,2,164
11560,"140,000",,2003,2020,6,29,문래동3가,문래힐스테이트,165.18,7,94
11560,"265,000",,2008,2020,6,29,여의도동,여의도자이,210.38,11,47
11560,"61,000",,1991,2020,6,30,문래동5가,현대3차,84.36,2,21
11560,"69,500",,1998,2020,6,27,양평동2가,삼성래미안,59.4,2,38-1
11560,"72,400",,1998,2020,6,27,양평동2가,삼성래미안,59.4,17,38-1
11560,"85,000",,2002,2020,6,29,당산동,강변래미안,55.91,4,376
11560,"119,500",,2017,2020,6,25,신길동,래미안에스티움,59.95,15,4950
11560,"78,500",,1999,2020,6,24,영등포동8가,삼환,59.91,20,76-1
11560,"89,000",,1998,2020,6,24,영등포동7가,경남아너스빌,114.77,1,46-1
11560,"117,500",,1977,2020,6,27,여의도동,진주,48.26,5,54
11560,"142,100",,2017,2020,6,25,신길동,래미안에스티움,84.97,27,4950
11560,"108,500",,1983,2020,6,22,당산동4가,유원제일,73.98,3,91
11560,"158,000",,1971,2020,6,29,여의도동,시범,79.24,11,50
11560,"99,000",,2002,2020,6,29,영등포동,영등포푸르지오,84.908,11,647
11560,"74,800",,1998,2020,6,26,양평동2가,삼성래미안,59.4,20,38-1
11560,"73,200",,1987,2020,6,25,문래동6가,현대2차,79.72,7,45
11560,"149,000",,2001,2020,6,27,문래동3가,문래자이,147.34,6,54
11560,"11,500",,2012,2020,6,28,대림동,(1101-1),13.9,4,1101-1
11560,"80,800",,1986,2020,6,30,신길동,우성1,64.4,6,365
11560,"200,000",,1971,2020,6,25,여의도동,시범,118.12,8,50
11560,"29,900",,1999,2020,6,24,당산동2가,당산대우,31.73,2,16-1
11560,"93,000",,1997,2020,6,27,당산동4가,당산삼성2차,84.93,4,94-1
11560,"84,800",,2005,2020,6,25,양평동3가,월드메르디앙,84.44,6,19
11560,"35,800",,1999,2020,6,21,당산동2가,당산대우,32.62,24,16-1
11560,"85,000",,1997,2020,6,27,신길동,삼환,84.83,6,897-1
11560,"58,000",,1995,2020,6,25,대림동,성원(650),59.63,24,650
11560,"107,000",,2015,2020,6,11,신길동,래미안영등포프레비뉴,59.99,9,4945
11560,"74,500",,1997,2020,6,24,대림동,현대3차,59.83,16,608-1
11560,"76,000",,1996,2020,6,30,양평동5가,양평한신,59.94,17,76
11560,"58,900",,1995,2020,6,27,대림동,성원(650),59.63,22,650
11560,"67,000",,1992,2020,6,26,대림동,현대1,84.75,10,785-1
11560,"55,000",,1997,2020,6,24,대림동,현대3차,43.92,19,608-1
11560,"90,000",,1998,2020,6,24,대림동,코오롱,84.93,18,607-1
11560,"76,000",,1997,2020,6,30,대림동,현대3차,59.83,3,608-1
11560,"89,000",,2005,2020,6,27,신길동,보라매경남아너스빌,84.79,18,4780
11560,"93,000",,2005,2020,6,29,신길동,보라매두산위브,136.74,4,4497
11560,"139,000",,2001,2020,6,27,문래동3가,문래자이,121.53,6,54
11560,"71,000",,2014,2020,6,28,당산동3가,당산계룡리슈빌3단지,49.993,11,565
11560,"49,200",,1999,2020,6,30,대림동,한신휴2차,59.89,1,897-1
11560,"140,000",,2017,2020,6,30,신길동,래미안에스티움,84.97,5,4950
11560,"94,000",,1997,2020,6,29,당산동4가,당산삼성2차,84.93,6,94-1
11560,"114,000",,2004,2020,6,29,영등포동8가,당산푸르지오,84.98,17,91
11560,"82,000",,2001,2020,6,26,신길동,삼성래미안,84.91,6,4934
11560,"106,000",,2004,2020,6,26,영등포동8가,당산푸르지오,84.98,3,91
11560,"88,700",,1999,2020,6,29,양평동3가,거성파스텔,84.99,20,90-1
11560,"65,000",,1999,2020,6,27,신길동,경남,59.96,4,67-1
11560,"150,000",,1971,2020,6,23,여의도동,시범,79.24,1,50
11560,"191,500",,2003,2020,6,26,여의도동,리첸시아,164.86,11,61
11560,"119,000",,1999,2020,6,28,당산동5가,당산효성1차,84.9,11,12
11560,"114,900",,1983,2020,6,22,문래동3가,국화맨션,118.62,1,76-1
11560,"104,000",,2002,2020,6,19,영등포동,영등포푸르지오,84.84,11,647
11560,"135,000",,2017,2020,6,29,신길동,래미안에스티움,84.95,17,4950
11560,"91,000",,2002,2020,6,27,당산동,강변래미안,55.91,4,376
11560,"98,000",,2000,2020,6,27,당산동4가,당산현대5차,59.75,9,30-1
11560,"149,900",,2017,2020,6,29,영등포동7가,아크로타워스퀘어,84.65,32,203
11560,"71,500",,2014,2020,6,27,당산동3가,당산계룡리슈빌3단지,49.991,12,565
11560,"71,000",,2014,2020,6,29,당산동3가,당산계룡리슈빌3단지,49.993,16,565
11560,"114,200",,2000,2020,6,29,당산동4가,당산현대5차,84.69,24,30-1
11560,"80,500",,1997,2020,6,27,당산동4가,당산삼성2차,59.76,15,94-1
11560,"89,900",,1997,2020,6,22,신길동,삼환,84.84,19,897-1
11560,"87,500",,1997,2020,6,18,신길동,삼환,84.84,13,897-1
