gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11470,0,"79,000",2016,2020,5,9,신정동,목동힐스테이트,84.93,22,1323,,,,
11470,0,"45,000",1987,2020,5,16,신정동,목동신시가지14,71.4,13,329,,,,
11470,0,"67,000",2004,2020,5,2,신정동,롯데캐슬,84.73,2,1309,,,,
11470,0,"85,000",1987,2020,5,16,신정동,목동신시가지9,126.53,8,312,,,,
11470,0,"37,000",1992,2020,5,30,신정동,쌍용,84.65,10,334,,,,
11470,0,"30,000",2011,2020,5,30,신정동,이펜하우스4단지,59.93,8,1317,,,,
11470,0,"140,000",2003,2020,5,29,신정동,삼성쉐르빌,241.51,21,318-10,,,,
11470,0,"72,000",2016,2020,5,26,신정동,목동힐스테이트,84.98,2,1323,,,,
11470,0,"36,000",1987,2020,5,16,신정동,목동신시가지8,54.94,4,314,,,,
11470,0,"72,000",2016,2020,5,26,신정동,목동힐스테이트,84.98,2,1323,,,,
11470,60,"30,000",1986,2020,5,5,목동,목동신시가지7,66.6,13,925,,,,
11470,0,"42,000",1987,2020,5,27,신정동,목동신시가지9,71.37,6,312,,,,
11470,0,"34,000",1987,2020,5,29,신정동,목동신시가지8,54.94,12,314,,,,
11470,0,"43,000",1987,2020,5,28,신정동,목동신시가지9,71.37,12,312,,,,
11470,0,"36,000",1987,2020,5,23,신정동,목동신시가지10,53.82,6,311,,,,
11470,40,"20,000",2004,2020,5,13,신정동,신정그랑프리,127.01,2,1147-5,,,,
11470,0,"17,000",1988,2020,5,5,신월동,신월시영,50.67,7,987-1,,,,
11470,0,"38,800",1986,2020,5,13,목동,목동신시가지3,64.98,15,903,,,,
11470,0,"37,000",2001,2020,5,11,신정동,목동2삼성래미안,59.92,2,1295,,,,
11470,0,"39,000",1986,2020,5,30,목동,목동신시가지7,53.88,11,925,,,,
11470,90,"17,000",1987,2020,5,23,신정동,목동신시가지14,74.19,13,329,,,,
11470,0,"35,000",2013,2020,5,27,신월동,은성마을승윤노블리안,84.5714,2,1065,,,,
11470,0,"72,450",2016,2020,5,30,신정동,목동힐스테이트,84.93,7,1323,,,,
11470,210,"20,000",1986,2020,5,16,목동,목동신시가지3,116.12,11,903,,,,
11470,0,"85,000",1986,2020,5,23,목동,목동신시가지3,122.35,3,903,,,,
11470,0,"67,000",1997,2020,5,16,목동,목동청구한신아파트,84.77,5,929,,,,
11470,0,"38,000",2001,2020,5,14,목동,월드메르디앙,58.159,15,750-5,,,,
11470,0,"45,000",1987,2020,5,12,신정동,목동신시가지9,71.37,2,312,,,,
11470,0,"11,000",1987,2020,5,5,신월동,신안파크,47.6,1,350-2,,,,
11470,0,"47,000",1986,2020,5,12,목동,목동신시가지4,67.58,7,904,,,,
11470,55,"2,000",1988,2020,5,5,신월동,신월시영,50.67,11,987-1,,,,
11470,0,"10,000",1987,2020,5,22,신정동,수정,47.16,4,733-31,,,,
11470,0,"25,000",2000,2020,5,30,신정동,신트리4,59.73,3,1277,,,,
11470,0,"32,000",1987,2020,5,26,신정동,목동신시가지10,53.82,10,311,,,,
11470,0,"31,000",1994,2020,5,1,목동,건진,74.47,2,761-13,,,,
11470,0,"30,000",2020,2020,5,16,신월동,목동센트럴아이파크위브3단지,52.85,10,1077,,,,
11470,0,"24,000",2000,2020,5,16,신정동,신트리4,48.96,7,1277,,,,
11470,0,"34,000",1987,2020,5,28,신정동,목동신시가지8,54.94,15,314,,,,
11470,0,"68,000",1987,2020,5,27,신정동,목동신시가지9,106.39,2,312,,,,
11470,0,"39,000",2020,2020,5,30,신월동,목동센트럴아이파크위브4단지,84.97,6,1078,,,,
11470,0,"33,000",2020,2020,5,30,신월동,목동센트럴아이파크위브3단지,52.85,6,1077,,,,
11470,0,"33,000",2020,2020,5,30,신월동,목동센트럴아이파크위브2단지,59.88,12,1076,,,,
11470,0,"64,000",1994,2020,5,23,목동,목동대림,84.82,18,405,,,,
11470,0,"24,000",2000,2020,5,21,신정동,신트리4,48.96,7,1277,,,,
11470,0,"76,000",2016,2020,5,24,신정동,목동힐스테이트,84.98,8,1323,,,,
11470,0,"40,000",1986,2020,5,9,목동,목동신시가지7,59.39,2,925,,,,
11470,0,"17,000",1988,2020,5,23,신월동,신월시영,50.67,9,987-1,,,,
11470,0,"34,500",1987,2020,5,22,신정동,목동신시가지8,54.94,5,314,,,,
11470,0,"27,000",2004,2020,5,23,신월동,신도신월1차,65.2,1,1029,,,,
