gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11500,"72,000",중개거래,2008,2023,2,10,화곡동,"우장산아이파크,이편한세상",59.98,1,1159
11500,"44,000",중개거래,1993,2023,2,28,방화동,방화그린,39.76,12,839
11500,"92,000",중개거래,2005,2023,2,26,마곡동,한솔솔파크,84.87,7,716
11500,"93,300",중개거래,2022,2023,2,16,화곡동,우장산숲아이파크,74.9982,13,1173
11500,"100,000",중개거래,2005,2023,2,28,염창동,강변힐스테이트,84.99,10,299
11500,"92,500",중개거래,2005,2023,2,21,내발산동,우장산힐스테이트,59.98,10,657
11500,"87,000",중개거래,2004,2023,2,24,등촌동,등촌동아이파크,84.9958,11,715
11500,"48,500",중개거래,1992,2023,2,24,가양동,가양2단지(성지),34.44,7,1461
11500,"65,000",중개거래,1992,2023,2,25,가양동,강변,49.5,15,1475
11500,"42,000",중개거래,1994,2023,2,25,방화동,방화5,39.6,3,814
11500,"118,000",중개거래,1993,2023,2,16,가양동,대림경동아파트,131.4,13,1474
11500,"50,000",중개거래,1992,2023,2,18,가양동,강변,39.6,4,1475
11500,"82,000",중개거래,2004,2023,2,22,등촌동,등촌동아이파크,84.9958,16,715
11500,"47,000",중개거래,1992,2023,2,26,가양동,강변,34.44,9,1475
11500,"73,500",중개거래,2008,2023,2,25,내발산동,마곡수명산파크4단지,59.84,10,753
11500,"65,000",중개거래,2004,2023,2,20,염창동,이너스내안에,84.91,15,254-2
11500,"75,000",중개거래,1999,2023,2,11,마곡동,벽산,114.96,5,429
11500,"25,500",중개거래,2017,2023,2,18,화곡동,성재센트리움아파트,37.51,12,143-11
11500,"49,700",중개거래,1994,2023,2,28,방화동,마곡중앙하이츠아파트,51.03,8,852
11500,"75,000",중개거래,1992,2023,2,18,가양동,가양6단지,58.65,14,1485
11500,"73,500",중개거래,2008,2023,2,16,내발산동,마곡수명산파크5단지,59.76,11,749
11500,"64,500",중개거래,1995,2023,2,26,등촌동,주공10,58.14,1,702
11500,"57,000",중개거래,1999,2023,2,23,방화동,한숲마을대림,84.83,12,862
11500,"110,500",중개거래,2019,2023,2,16,염창동,e편한세상염창,84.9529,19,309
11500,"65,000",중개거래,2003,2023,2,22,방화동,대림e-편한세상,67.68,7,874
11500,"24,700",중개거래,2001,2023,2,23,화곡동,거성훼미리(29-68),59.98,3,29-68
11500,"63,800",중개거래,1998,2023,2,27,등촌동,태영,59.97,6,632-2
11500,"64,000",중개거래,1998,2023,2,27,등촌동,태영,59.97,7,632-2
11500,"110,000",중개거래,2001,2023,2,28,염창동,리버펠리스4동,132.13,2,257-4
11500,"36,500",중개거래,2000,2023,2,21,화곡동,은하,79,4,1039-2
11500,"90,500",중개거래,2008,2023,2,21,화곡동,"우장산아이파크,이편한세상",84.97,2,1159
11500,"111,000",중개거래,2005,2023,2,16,내발산동,우장산힐스테이트,84.98,5,657
11500,"113,000",중개거래,2019,2023,2,18,염창동,e편한세상염창,84.9529,13,309
11500,"109,500",중개거래,2008,2023,2,28,화곡동,"우장산아이파크,이편한세상",84.97,19,1159
11500,"133,000",중개거래,2003,2023,2,21,화곡동,우장산롯데캐슬,177.86,24,1145
11500,"164,000",중개거래,2014,2023,2,24,마곡동,마곡엠밸리7단지,114.86,13,743-4
