gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11470,0,"80,000",1986,2021,4,17,목동,목동신시가지3,122.35,5,903,,,,
11470,0,"25,000",2001,2021,4,16,신정동,푸른마을2,49.16,3,1281,,,,
11470,0,"14,000",1987,2021,4,17,신월동,신안파크,54.5,4,350-2,,,,
11470,20,"28,000",1988,2021,4,19,신정동,목동신시가지11,66.24,7,325,,,,
11470,100,"40,000",1986,2021,4,29,목동,목동신시가지5,65.08,11,912,,,,
11470,0,"55,000",2020,2021,4,1,신월동,목동센트럴아이파크위브2단지,59.68,7,1076,,,,
11470,0,"55,000",1987,2021,4,22,신정동,목동신시가지14,71.4,2,329,,,,
11470,0,"28,350",1987,2021,4,17,신정동,목동신시가지8,54.94,1,314,,,,
11470,0,"68,000",1987,2021,4,17,신정동,목동신시가지9,71.37,14,312,,,,
11470,0,"75,000",2021,2021,4,26,신정동,래미안목동아델리체(101동~118동),84.9,12,1326,,,,
11470,0,"7,000",2005,2021,4,30,목동,롯데캐슬위너,84.97,6,956,,,,
11470,170,"30,000",2002,2021,4,3,신정동,아이파크,84.88,10,1296,,,,
11470,0,"60,000",1986,2021,4,3,목동,목동신시가지2,65.25,7,902,,,,
11470,0,"57,750",1987,2021,4,21,신정동,목동신시가지14,83.31,4,329,,,,
11470,0,"33,000",2000,2021,4,19,신정동,학마을1단지,49.99,4,1293,,,,
11470,88,"1,000",1988,2021,4,20,신정동,목동신시가지11,51.48,11,325,,,,
11470,130,"15,000",1986,2021,4,18,목동,목동신시가지3,64.98,1,903,,,,
11470,32,"3,957",2011,2021,4,20,신정동,이펜하우스3단지,49.92,6,1316,,,,
11470,0,"41,000",1987,2021,4,7,신정동,목동신시가지8,54.94,9,314,,,,
11470,0,"83,000",1987,2021,4,30,신정동,목동신시가지9,106.93,12,312,,,,
11470,0,"46,000",1987,2021,4,20,신정동,목동신시가지10,70.2,7,311,,,,
11470,0,"35,700",1987,2021,4,17,신정동,목동신시가지8,54.94,12,314,,,,
11470,0,"51,000",2012,2021,4,17,신월동,신정두산위브,84.22,7,1055,,,,
11470,0,"31,500",1988,2021,4,17,신정동,목동신시가지12,56.76,2,326,,,,
11470,0,"38,000",2001,2021,4,20,신정동,푸른마을3,59.91,8,1283,,,,
11470,0,"80,000",2019,2021,4,22,신정동,목동파크자이(101동~108동),84.949,2,1325,,,,
11470,0,"35,000",1988,2021,4,20,신정동,목동신시가지11,59.29,3,325,,,,
11470,0,"42,000",1987,2021,4,15,신정동,목동신시가지8,54.94,16,314,,,,
11470,0,"33,600",1987,2021,4,11,신정동,목동신시가지8,54.94,20,314,,,,
11470,0,"30,000",2000,2021,4,17,신정동,신트리4,48.96,6,1277,,,,
11470,0,"36,000",1988,2021,4,24,신정동,목동신시가지11,51.48,12,325,,,,
11470,0,"75,000",2021,2021,4,26,신정동,래미안목동아델리체(101동~118동),84.9,12,1326,,,,
11470,0,"57,000",1986,2021,4,30,목동,목동신시가지7,59.39,2,925,,,,
11470,0,"15,750",1988,2021,4,27,신월동,신월시영,50.67,5,987-1,,,,
11470,0,"19,900",2000,2021,4,29,신정동,학마을1단지,49.99,4,1293,,,,
11470,10,"12,800",1988,2021,4,24,신월동,신월시영,43.2,2,987-1,,,,
11470,13,"24,000",1987,2021,4,24,신정동,목동신시가지8,54.94,13,314,,,,
11470,0,"35,700",2006,2021,4,10,목동,상진지오밸리나동,84.78,2,743-20,,,,
11470,0,"68,000",1997,2021,4,14,신정동,목동현대3차,84.77,13,1279,,,,
11470,0,"13,382",2011,2021,4,20,신정동,이펜하우스1단지,59.93,7,1321,,,,
11470,0,"35,700",1987,2021,4,17,신정동,목동신시가지8,54.94,12,314,,,,
11470,0,"33,600",1986,2021,4,16,목동,목동신시가지4,47.25,18,904,,,,
11470,0,"59,800",1987,2021,4,5,신정동,목동신시가지13,98.63,8,327,,,,
11470,0,"25,000",1988,2021,4,3,신정동,목동신시가지11,51.48,14,325,,,,
11470,0,"60,000",1986,2021,4,3,목동,목동신시가지2,65.25,7,902,,,,
11470,0,"18,000",1988,2021,4,1,신월동,신월시영,43.2,12,987-1,,,,
11470,0,"60,000",2004,2021,4,3,신정동,경남아너스빌,84.73,5,1307,,,,
11470,0,"82,000",2021,2021,4,30,신정동,래미안목동아델리체(101동~118동),84.95,11,1326,,,,
11470,0,"50,000",1994,2021,4,19,목동,건영,84.27,1,928,,,,
11470,0,"89,000",2019,2021,4,2,신정동,목동파크자이(101동~108동),84.987,12,1325,,,,
11470,40,"42,000",1987,2021,4,21,신정동,목동신시가지9,71.37,6,312,,,,
11470,0,"22,000",1988,2021,4,24,신월동,신월시영,50.67,2,987-1,,,,
11470,0,"31,000",2009,2021,4,27,신월동,코아루1단지,84.95,5,197-2,갱신,21.04~23.04,"26,000",
11470,0,"110,000",2005,2021,4,28,목동,롯데캐슬위너,145.74,3,956,,,,
11470,29,50,2000,2021,4,23,신정동,목동우성2,84.96,13,337,,,,
11470,29,"4,930",2019,2021,4,13,신정동,이든채(101동~104동),39.48,12,1320-8,,,,
11470,0,"28,980",2011,2021,4,20,신정동,이펜하우스2단지,84.96,3,1322,,,,
11470,0,"14,473",2011,2021,4,20,신정동,이펜하우스3단지,59.88,11,1316,,,,
11470,0,"14,500",1987,2021,4,17,신정동,목동신시가지10,53.82,4,311,,,,
11470,31,"5,120",2019,2021,4,20,신정동,이든채(101동~104동),39.48,2,1320-8,,,,
11470,79,"1,000",2019,2021,4,20,신정동,선영에비앙,20.9,11,1029-14,,,,
11470,24,"6,340",2019,2021,4,26,신정동,이든채(101동~104동),39.48,2,1320-8,,,,
11470,68,"50,000",1985,2021,4,20,목동,목동신시가지1,98.08,2,901,,,,
11470,36,"7,349",2019,2021,4,13,신정동,이든채(101동~104동),39.48,3,1320-8,,,,
11470,0,"33,000",1994,2021,4,11,목동,건영,84.27,10,928,,,,
11470,19,"1,258",2001,2021,4,20,신정동,푸른마을1단지,39.08,5,1282,,,,
11470,15,"4,132",2019,2021,4,19,신정동,이든채(101동~104동),26.94,3,1320-8,,,,
11470,0,"200,000",2009,2021,4,29,목동,트라팰리스웨스턴에비뉴,177.48,38,962,,,,
11470,0,"32,550",1987,2021,4,16,신정동,목동신시가지14,55.02,6,329,,,,
11470,0,"28,000",2006,2021,4,10,신월동,올림푸스(150-1),84.32,2,150-1,,,,
11470,22,"5,673",2019,2021,4,22,신정동,이든채(101동~104동),39.48,8,1320-8,,,,
11470,0,"68,250",1986,2021,4,20,목동,목동신시가지3,95.16,12,903,,21.07~23.07,,
11470,0,"160,000",2006,2021,4,25,목동,하이페리온2,136.082,25,961,,21.10~22.12,,
11470,0,"67,200",2019,2021,4,29,신정동,목동파크자이(101동~108동),84.977,1,1325,,21.10~23.09,,
11470,0,"60,000",2004,2021,4,17,신정동,대림e-편한세상,84.985,12,1303,,21.09~23.09,,
11470,110,"20,000",2000,2021,4,24,신정동,목동우성2,84.96,13,337,,21.06~23.06,,
11470,0,"53,000",1987,2021,4,4,신정동,목동신시가지10,127.21,8,311,,,,
11470,0,"68,250",2010,2021,4,22,신정동,중앙하이츠,162.36,2,1314,,21.09~23.09,,
11470,0,"40,000",1988,2021,4,26,신정동,목동신시가지12,56.76,1,326,,21.08~23.08,,
