gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11530,"89,000",중개거래,2004,2022,10,27,구로동,삼성래미안,78.665,7,256-1
11530,"83,400",중개거래,2020,2022,10,29,항동,우남퍼스트빌더센트럴,79.9913,15,244
11530,"69,500",중개거래,2007,2022,10,27,구로동,한신휴플러스(1280-0),58.03,14,1280
11530,"43,000",중개거래,1989,2022,10,31,개봉동,동인,67.36,5,335-1
11530,"55,000",중개거래,2001,2022,10,27,개봉동,현대홈타운,59.49,7,480
11530,"20,250",중개거래,2005,2022,10,24,오류동,이좋은집,36.69,2,46-1
11530,"71,500",중개거래,1998,2022,10,25,구로동,신안타워,134.94,11,100-8
11530,"11,300",중개거래,2012,2022,10,17,구로동,비즈트위트블루,16.04,5,107-4
11530,"60,000",중개거래,1998,2022,10,24,구로동,신안타워,84.93,16,100-8
11530,"85,000",중개거래,2001,2022,10,28,개봉동,현대,84.99,22,481
11530,"10,800",중개거래,2016,2022,10,31,오류동,오류동역솔리스타,19.27,12,75-2
11530,"77,900",중개거래,1999,2022,10,24,신도림동,대림1,59.9,14,642
11530,"71,000",중개거래,1999,2022,10,18,고척동,대우,114.95,6,296
11530,"98,000",중개거래,2004,2022,10,15,구로동,삼성래미안,110.188,11,256-1
11530,"165,000",중개거래,2003,2022,10,18,신도림동,대림e-편한세상4,117.74,19,646
11530,"98,000",중개거래,2003,2022,10,14,고척동,벽산,84.878,22,334
11530,"80,000",중개거래,2007,2022,10,18,구로동,신구로자이,84.94,10,501
11530,"70,000",중개거래,1998,2022,10,14,구로동,이화우성,84.98,8,1260
11530,"55,000",중개거래,2001,2022,10,29,개봉동,현대홈타운,59.49,12,480
11530,"11,500",중개거래,2014,2022,10,31,구로동,로제리움2차,14.91,18,97
11530,"69,000",중개거래,2002,2022,10,14,오류동,한신플러스타운,84.96,8,341
11530,"11,500",중개거래,2014,2022,10,8,구로동,로제리움2차,14.04,17,97
11530,"60,600",중개거래,2001,2022,10,6,개봉동,현대홈타운,59.49,8,480
11530,"31,000",중개거래,1996,2022,10,3,구로동,(771-2),48.14,5,771-2
11530,"11,500",중개거래,2014,2022,10,11,구로동,로제리움2차,14.04,15,97
11530,"44,000",중개거래,1998,2022,10,3,구로동,구로두산,44.64,7,1265
11530,"44,500",중개거래,1998,2022,10,2,구로동,구로두산,44.64,14,1265
11530,"22,000",직거래,1997,2022,10,20,구로동,송림빌라,43.7,2,745-73
11530,"56,000",중개거래,1989,2022,10,21,고척동,서울가든,64.39,2,141-1
11530,"76,000",중개거래,2009,2022,10,12,고척동,고척LIG리가1차,84.91,2,340
11530,"86,000",중개거래,2014,2022,10,15,개봉동,개봉푸르지오,84.94,24,492
11530,"11,300",중개거래,2014,2022,10,12,구로동,로제리움2차,14.04,18,97
11530,"95,000",중개거래,1994,2022,10,5,구로동,신도림현대,80.01,15,560
11530,"57,000",중개거래,2001,2022,10,4,개봉동,현대홈타운,59.49,4,480
11530,"13,600",중개거래,2011,2022,10,11,구로동,하나세인스톤2차,19.33,12,97-4
11530,"57,000",중개거래,2009,2022,10,6,구로동,SR친오애,84.973,9,97-5
11530,"88,800",중개거래,2001,2022,10,6,개봉동,현대,84.99,13,481
11530,"30,500",중개거래,1996,2022,10,7,구로동,대신빌라,57.3,2,779-24
11530,"8,400",중개거래,2014,2022,10,1,오류동,썬앤빌,14.064,12,34-13
11530,"40,500",중개거래,1986,2022,10,5,오류동,길훈,53.94,4,150-42
