gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11110,0,"150,000",2003,2026,4,13,내수동,경희궁파크팰리스,146.39,15,95,신규,26.06~28.05,,
11110,280,"60,000",2004,2026,4,30,내수동,경희궁의아침4단지,124.17,6,73,신규,26.05~28.05,,
11110,75,500,2013,2026,4,16,숭인동,종로중흥S클래스,19.466,16,202-3,신규,26.05~27.05,,
11110,30,"24,000",2003,2026,4,24,익선동,현대뜨레비앙,45.5,7,55,신규,26.05~28.05,,
11110,60,"1,000",2014,2026,4,10,숭인동,삼전솔하임4차,15.09,12,318-2,갱신,26.05~27.05,"1,000",53
11110,450,"2,000",2008,2026,4,24,사직동,광화문스페이스본(101동~105동),146.92,6,9,갱신,26.06~28.06,"2,000",395
11110,0,"69,500",2017,2026,4,17,홍파동,경희궁자이(2단지),59.8547,6,199,갱신,26.05~28.05,"66,500",
11110,100,"1,000",2003,2026,4,14,익선동,현대뜨레비앙,48.54,2,55,신규,26.04~28.04,,
11110,0,"47,000",1992,2026,4,9,창신동,창신쌍용1,54.7,10,702,신규,26.07~28.07,,
11110,0,"41,500",1999,2026,4,25,창신동,두산,59.95,17,232,갱신,26.07~28.07,"40,000",
11110,100,"1,000",2025,2026,4,25,숭인동,에비뉴청계Ⅱ,17.36,14,1420,신규,26.05~27.05,,
11110,220,"20,000",2008,2026,4,6,사직동,광화문스페이스본(101동~105동),70.8,7,9,신규,26.05~28.05,,
11110,90,500,2017,2026,4,22,효제동,포레스트힐시티,16.672,9,65-2,신규,26.04~26.07,,
11110,220,"50,000",2008,2026,4,18,사직동,광화문스페이스본(101동~105동),108.55,1,9,갱신,26.08~28.07,"50,000",150
11110,200,"40,000",2006,2026,4,15,인의동,효성쥬얼리시티,103.62,7,48-2,신규,26.05~28.05,,
11110,0,"170,000",2004,2026,4,15,내수동,경희궁의아침3단지,150.48,10,72,신규,26.06~28.06,,
11110,145,"1,000",2021,2026,4,30,효제동,이지마루종로,20.87,16,126-2,신규,26.04~27.04,,
11110,0,"125,000",2017,2026,4,20,홍파동,경희궁자이(2단지),84.9339,5,199,갱신,26.06~28.06,"113,000",
11110,240,"5,000",2022,2026,4,16,충신동,힐스테이트창경궁,63.09,7,60,갱신,26.04~27.04,"5,000",220
11110,0,"130,000",2017,2026,4,26,홍파동,경희궁자이(2단지),84.614,20,199,갱신,26.07~27.07,"115,000",
11110,160,"60,000",2017,2026,4,6,홍파동,경희궁자이(2단지),59.895,7,199,갱신,26.06~28.06,"70,000",70
11110,250,"10,000",2017,2026,4,30,교북동,경희궁자이(4단지),45.879,11,126,신규,26.07~28.07,,
11110,15,"30,000",2023,2026,4,22,숭인동,블루버드숭인,28.21,11,202-10,갱신,26.05~27.05,"30,000",15
11110,0,"112,000",2017,2026,4,30,홍파동,경희궁자이(2단지),84.614,4,199,갱신,26.05~28.05,"107,000",
11110,280,"10,000",2008,2026,4,15,사직동,광화문스페이스본(101동~105동),70.8,11,9,신규,26.05~28.05,,
11110,150,"3,000",1968,2026,4,18,낙원동,낙원,65.92,14,288,신규,26.07~28.06,,
11110,440,"20,000",2017,2026,4,16,홍파동,경희궁자이(2단지),84.9443,13,199,갱신,26.04~27.04,"20,000",400
11110,0,"25,000",1999,2026,4,1,창신동,덕산,59.28,4,639-50,신규,26.05~28.05,,
11110,0,"45,000",1999,2026,4,12,명륜2가,명륜동주상복합아남아파트,59.36,2,237,갱신,26.04~26.06,"45,000",
11110,0,"130,000",2017,2026,4,26,홍파동,경희궁자이(2단지),84.614,20,199,갱신,26.07~27.07,"115,000",
11110,55,500,2013,2026,4,23,숭인동,종로유케이201,12.01,8,201-11,신규,26.06~27.06,,
11110,30,"30,000",2023,2026,4,5,숭인동,블루버드숭인,27.3,14,202-10,신규,26.05~28.04,,
11110,175,"10,000",1981,2026,4,2,당주동,롯데미도파광화문빌딩,93.36,10,145,신규,26.07~28.06,,
11110,0,"48,000",1995,2026,4,30,교북동,동아,59.98,1,101,신규,26.05~28.05,,
11110,0,"160,000",2017,2026,4,14,평동,경희궁자이(3단지),116.9383,8,233,신규,26.04~28.04,,
11110,20,"30,000",2023,2026,4,29,숭인동,블루버드숭인,28.21,11,202-10,갱신,26.05~28.05,"30,000",15
11110,170,"70,000",2017,2026,4,18,홍파동,경희궁자이(2단지),84.614,12,199,갱신,26.05~28.05,"70,000",150
11110,68,500,2013,2026,4,22,숭인동,종로동광모닝스카이,15.855,11,1421-1,신규,26.06~27.06,,
11110,0,"32,500",2014,2026,4,16,숭인동,할리우드파크아파트,68.77,2,56-135,신규,26.06~28.06,,
11110,0,"81,000",2000,2026,4,28,무악동,현대,114.9,16,82,갱신,26.04~28.04,"79,000",
11110,0,"73,000",2000,2026,4,25,무악동,현대,84.92,20,82,신규,26.08~28.08,,
11110,120,"2,000",2021,2026,4,28,효제동,이지마루종로,19.31,9,126-2,신규,26.04~27.04,,
11110,100,"90,000",2017,2026,4,25,홍파동,경희궁자이(2단지),77.9737,17,199,신규,26.06~28.06,,
11110,232,"10,000",2000,2026,4,4,무악동,현대,84.92,18,82,갱신,26.04~28.04,"10,000",220
11110,300,"10,000",2000,2026,4,3,무악동,현대,114.9,17,82,신규,26.05~28.05,,
