gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11470,0,"65,000",2003,2026,5,28,목동,현대I-PARK,82.81,15,940,,,,
11470,0,"47,250",2001,2026,5,22,신정동,목동2삼성래미안,59.54,5,1295,,,,
11470,0,"43,000",1987,2026,5,23,신정동,목동신시가지8,54.94,7,314,,,,
11470,0,"58,000",2008,2026,5,5,신월동,수명산롯데캐슬,84.96,9,1036,,,,
11470,0,"5,000",1988,2026,5,21,신월동,신월시영,59.49,1,987-1,,,,
11470,0,"45,150",2020,2026,5,21,신월동,목동센트럴아이파크위브3단지,52.85,17,1077,,,,
11470,0,"52,000",2000,2026,5,15,신정동,목동우성2,84.96,5,337,,,,
11470,0,"88,000",1986,2026,5,13,목동,목동신시가지3,95.74,4,903,,,,
11470,0,"89,300",2000,2026,5,15,목동,부영3,89.61,13,908-34,,,,
11470,0,"49,800",1997,2026,5,9,목동,삼익,59.87,3,933,,,,
11470,0,"99,700",1997,2026,5,1,목동,목동현대1,84.9,2,932,,,,
11470,0,"47,000",1998,2026,5,7,신월동,성우,84.98,12,429-1,,,,
11470,70,"4,000",1988,2026,5,4,신월동,신월시영,43.2,12,987-1,,,,
11470,0,"60,900",2020,2026,5,3,신월동,목동센트럴아이파크위브1단지,84.97,11,1075,,,,
11470,140,"30,000",2002,2026,5,8,신정동,아이파크,59.82,1,1296,갱신,26.05~28.05,"30,000",130
11470,0,"21,000",1988,2026,5,29,신월동,신월시영,50.67,5,987-1,갱신,26.06~28.06,"20,000",
11470,70,"50,000",2020,2026,5,31,신월동,목동센트럴아이파크위브4단지,84.97,17,1078,갱신,26.07~28.07,"50,000",40
11470,270,"100,000",2003,2026,5,30,신정동,삼성쉐르빌,216.29,7,318-10,갱신,26.05~28.05,"100,000",240
11470,0,"46,179",1988,2026,5,16,신정동,목동신시가지12,71.64,15,326,갱신,26.06~27.06,"43,980",
11470,0,"89,000",1986,2026,5,29,목동,목동신시가지6,95.03,4,911,갱신,26.06~28.06,"85,000",
11470,0,"84,000",2022,2026,5,16,신정동,호반써밋목동,84.9705,8,1327,갱신,26.07~28.07,"69,000",
11470,0,"36,000",2020,2026,5,2,신월동,목동센트럴아이파크위브4단지,59.68,7,1078,신규,26.06~28.06,,
11470,0,"120,000",1999,2026,5,23,목동,부영그린타운1,133.36,19,907-12,갱신,26.08~28.08,"120,000",
11470,130,"7,000",1999,2026,5,16,신정동,신트리1,59.73,15,1259,신규,26.06~28.06,,
11470,0,"45,000",1987,2026,5,29,신정동,목동신시가지8,54.94,4,314,갱신,26.05~27.03,"42,000",
11470,68,"4,000",1988,2026,5,21,신월동,신월시영,50.67,11,987-1,갱신,26.06~28.06,"4,000",65
11470,70,"2,500",1988,2026,5,18,신월동,우정,62.24,4,350-3,신규,26.07~28.07,,
11470,78,"15,000",1986,2026,5,26,목동,목동신시가지7,53.88,5,925,갱신,26.05~28.05,"15,000",72
11470,270,"10,000",2003,2026,5,7,신정동,명지해드는터,84.98,12,1300,신규,26.08~28.08,,
11470,90,"25,000",1997,2026,5,30,목동,목4현대,59.91,5,755-1,신규,26.08~28.08,,
11470,0,"53,900",2020,2026,5,28,신월동,목동센트럴아이파크위브1단지,84.98,19,1075,갱신,26.07~28.07,"48,900",
11470,0,"68,000",1987,2026,5,26,신정동,목동신시가지10,70.2,15,311,신규,26.09~28.09,,
11470,180,"30,000",1985,2026,5,30,목동,목동신시가지1,66,9,901,신규,26.07~28.07,,
11470,0,"44,000",2004,2026,5,25,신정동,제일에비앙101동,82.22,4,990-16,신규,26.05~27.09,,
11470,0,"120,000",2016,2026,5,30,신정동,목동힐스테이트,100.84,21,1323,신규,26.08~28.08,,
11470,40,"7,000",1988,2026,5,22,신월동,신월시영,50.67,3,987-1,신규,26.06~28.05,,
11470,0,"90,000",1997,2026,5,26,목동,목동청구한신아파트,84.77,4,929,신규,26.11~28.11,,
11470,0,"105,000",1987,2026,5,30,신정동,목동신시가지9,156.84,4,312,갱신,26.07~28.07,"100,000",
11470,0,"66,150",2020,2026,5,15,신월동,목동센트럴아이파크위브2단지,84.98,16,1076,갱신,26.06~28.06,"63,000",
11470,0,"68,000",1995,2026,5,16,신정동,현대,84.84,18,1252,갱신,26.05~28.05,"60,000",
11470,30,"65,000",1992,2026,5,29,신정동,대림,84.89,8,333,신규,26.08~28.08,,
11470,0,"68,000",1992,2026,5,28,신정동,청구,84.99,3,336,신규,26.08~28.08,,
11470,0,"115,000",1987,2026,5,30,신정동,목동신시가지10,127.21,11,311,갱신,26.05~28.05,"115,000",
11470,0,"55,000",2004,2026,5,4,신정동,대림e-편한세상,109.905,18,1303,신규,26.05~28.05,,
11470,220,"10,000",2020,2026,5,29,신월동,목동센트럴아이파크위브1단지,59.97,12,1075,신규,26.07~27.12,,
11470,0,"70,000",2020,2026,5,30,신월동,목동센트럴아이파크위브2단지,84.97,14,1076,신규,26.07~28.07,,
11470,0,"43,000",2000,2026,5,30,목동,성원2,59.9,2,709-2,갱신,26.09~28.09,"41,000",
11470,0,"144,000",2015,2026,5,30,목동,목동센트럴푸르지오,84.9808,25,404-13,신규,26.08~28.08,,
11470,150,"45,000",1986,2026,5,30,목동,목동신시가지4,95.34,9,904,신규,26.08~28.08,,
11470,200,"40,000",1997,2026,5,23,목동,목동청구한신아파트,84.77,2,929,신규,26.08~28.08,,
11470,0,"58,900",1987,2026,5,1,신정동,목동신시가지13,70.73,13,327,갱신,26.06~28.06,"56,000",
11470,0,"75,600",2003,2026,5,29,목동,대원칸타빌3,84.98,15,944,갱신,26.08~28.08,"72,000",
11470,152,"10,000",2011,2026,5,16,신정동,이펜하우스4단지,84.51,6,1317,갱신,26.05~28.05,"10,000",145
11470,149,"120,000",2006,2026,5,29,목동,하이페리온2,119.523,29,961,갱신,26.08~28.08,"120,000",120
11470,0,"45,150",1985,2026,5,6,목동,목동신시가지1,51.48,10,901,갱신,26.07~28.07,"43,000",
11470,0,"80,000",1987,2026,5,28,신정동,목동신시가지10,105.58,15,311,갱신,26.10~28.12,"72,800",
11470,55,"2,000",1987,2026,5,15,신월동,길훈,42.57,1,341-1,신규,26.07~28.07,,
11470,0,"65,000",2020,2026,5,29,신월동,목동센트럴아이파크위브3단지,84.98,10,1077,갱신,26.06~28.06,"67,000",
11470,150,"5,000",1986,2026,5,1,목동,목동신시가지4,48.69,10,904,신규,26.05~28.05,,
11470,80,"31,500",1988,2026,5,22,신정동,목동신시가지12,71.64,15,326,갱신,26.07~28.07,"31,500",55
11470,0,"270,000",2003,2026,5,22,목동,현대하이페리온,180.42,33,916,신규,26.07~28.07,,
11470,0,"21,000",1988,2026,5,27,신월동,신월시영,50.67,6,987-1,신규,26.08~28.08,,
11470,0,"30,000",2005,2026,5,29,신월동,신월2차미소지움,83.74,10,1040,신규,26.05~28.05,,
11470,105,"60,000",1986,2026,5,4,목동,목동신시가지7,74.12,4,925,신규,26.05~28.05,,
11470,0,"113,000",2021,2026,5,9,신정동,래미안목동아델리체(101동~118동),115.97,9,1326,갱신,26.08~28.08,"113,000",
11470,0,"79,000",2020,2026,5,25,신월동,목동센트럴아이파크위브2단지,84.97,12,1076,신규,26.07~28.07,,
11470,60,"36,500",2020,2026,5,23,신월동,목동센트럴아이파크위브1단지,84.97,10,1075,갱신,26.07~28.07,"36,500",60
11470,0,"65,000",2003,2026,5,28,목동,현대I-PARK,82.81,15,940,갱신,26.05~27.10,"56,000",
11470,0,"67,000",2005,2026,5,28,목동,롯데캐슬위너,84.97,17,956,갱신,26.06~28.06,"64,000",
11470,0,"52,500",1987,2026,5,26,신정동,목동신시가지13,70.73,10,327,갱신,26.06~28.06,"50,000",
11470,110,"30,000",1986,2026,5,27,목동,목동신시가지3,64.98,6,903,갱신,26.08~28.08,"30,000",100
11470,0,"91,000",1986,2026,5,15,목동,목동신시가지3,95.74,5,903,갱신,26.06~28.06,"88,000",
11470,0,"42,830",1985,2026,5,28,목동,목동신시가지1,51.48,7,901,신규,26.07~28.07,,
11470,0,"89,000",2004,2026,5,8,신정동,경남아너스빌,103.45,4,1307,갱신,26.06~28.06,"85,000",
11470,0,"40,000",1997,2026,5,29,목동,금호1,84.96,8,934,신규,26.05~28.05,,
11470,0,"78,750",2022,2026,5,28,신정동,호반써밋목동,84.9224,3,1327,갱신,26.05~28.05,"75,000",
11470,0,"63,000",1987,2026,5,29,신정동,목동신시가지10,70.2,4,311,갱신,26.08~28.08,"60,000",
11470,40,"36,700",1988,2026,5,29,신정동,목동신시가지11,66.24,9,325,갱신,26.07~28.07,"36,700",
11470,200,"20,000",1987,2026,5,28,신정동,목동신시가지13,122.3,2,327,신규,26.07~28.07,,
11470,0,"140,000",1985,2026,5,20,목동,목동신시가지1,154.44,3,901,신규,26.07~28.07,,
11470,30,"60,500",1986,2026,5,29,목동,목동신시가지5,95.22,5,912,갱신,26.05~28.05,"60,500",30
11470,30,"95,000",1997,2026,5,21,목동,목동청구한신아파트,84.77,5,929,신규,26.08~28.08,,
11470,155,"60,000",2000,2026,5,28,목동,목동트윈빌,112.73,9,905-22,신규,26.08~28.08,,
11470,0,"45,000",2004,2026,5,9,신정동,정은스카이빌2차,59.98,8,1304,신규,26.07~28.07,,
11470,95,"43,200",1986,2026,5,27,목동,목동신시가지5,65.08,13,912,갱신,26.08~28.08,"40,000",95
11470,0,"54,600",1987,2026,5,27,신정동,목동신시가지9,71.37,5,312,갱신,26.06~28.06,"52,000",
11470,10,"6,449",2020,2026,5,26,신월동,목동센트럴아이파크위브4단지,45.96,14,1078,갱신,26.06~28.05,"6,287",9
11470,0,"71,000",1986,2026,5,28,목동,목동신시가지7,74.12,5,925,갱신,26.06~28.06,"68,000",
11470,0,"120,000",1987,2026,5,22,신정동,목동신시가지14,157.59,6,329,신규,26.09~28.09,,
11470,40,"7,000",2003,2026,5,28,목동,대원칸타빌2,83.72,15,941,신규,26.09~28.09,,
11470,22,"4,320",2020,2026,5,26,신월동,목동센트럴아이파크위브4단지,45.96,9,1078,갱신,26.06~28.05,"4,158",21
11470,0,"85,000",2022,2026,5,19,신정동,호반써밋목동,84.9735,5,1327,신규,26.08~28.08,,
11470,0,"43,000",1998,2026,5,27,신월동,성우,84.98,3,429-1,신규,26.08~28.08,,
11470,0,"70,000",1995,2026,5,8,신정동,현대,84.84,3,1252,신규,26.07~28.07,,
11470,0,"135,000",1986,2026,5,28,목동,목동신시가지3,145.13,8,903,갱신,26.08~28.08,"150,000",
11470,0,"70,000",1986,2026,5,28,목동,목동신시가지7,66.6,7,925,신규,26.07~28.07,,
11470,0,"50,000",1986,2026,5,28,목동,목동신시가지4,47.25,3,904,신규,26.07~28.07,,
11470,0,"55,650",2020,2026,5,26,신월동,목동센트럴아이파크위브2단지,59.88,5,1076,갱신,26.08~28.08,"53,000",
