gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11200,"128,000",중개거래,2015,2022,12,30,하왕십리동,텐즈힐(1단지),84.88,14,1066
11200,"64,700",직거래,2001,2022,12,29,응봉동,대림강변타운,59.76,3,15
11200,"112,500",중개거래,1999,2022,12,29,옥수동,옥수삼성,84.822,2,250
11200,"113,500",중개거래,2016,2022,12,22,금호동2가,신금호파크자이,59.98,12,1
11200,"123,000",중개거래,2015,2022,12,1,하왕십리동,텐즈힐(1단지),84.96,11,1066
11200,"180,000",중개거래,1986,2022,12,30,옥수동,극동,148.23,12,428
11200,"117,000",중개거래,2018,2022,12,20,행당동,서울숲리버뷰자이,59.97,6,380
11200,"90,000",중개거래,2000,2022,12,24,행당동,행당한진타운,59.96,24,346
11200,"163,000",중개거래,1998,2022,12,24,옥수동,옥수하이츠,84.86,12,100
11200,"144,000",중개거래,2018,2022,12,22,행당동,서울숲리버뷰자이,84.95,3,380
11200,"85,000",중개거래,2000,2022,12,15,행당동,대림e-편한세상,59.96,11,347
11200,"110,000",중개거래,2017,2022,12,30,성수동1가,트리마제,25.3284,19,718
11200,"123,000",중개거래,2015,2022,12,14,하왕십리동,텐즈힐(1단지),84.96,9,1066
11200,"75,000",중개거래,1995,2022,12,26,행당동,신동아,59.97,4,344
11200,"110,000",중개거래,2003,2022,12,9,행당동,서울숲 한신 더 휴,84.95,22,349
11200,"40,000",직거래,1976,2022,12,29,금호동2가,상기,46.28,3,500-7
11200,"93,000",직거래,1996,2022,12,1,하왕십리동,벽산,114.46,4,258
11200,"68,000",직거래,2003,2022,12,13,옥수동,동인샤인빌,57.16,3,12
11200,"80,000",중개거래,2004,2022,12,14,하왕십리동,왕십리풍림아이원,59.936,14,1061
11200,"132,000",중개거래,2012,2022,12,10,금호동2가,래미안하이리버,84.98,11,1217
11200,"194,000",중개거래,2016,2022,12,21,하왕십리동,센트라스,115.99,17,1070
11200,"123,000",중개거래,2015,2022,12,1,하왕십리동,텐즈힐(1단지),84.96,11,1066
11200,"100,000",중개거래,2011,2022,12,17,행당동,서울숲행당푸르지오,59.68,8,376
11200,"78,500",중개거래,1995,2022,12,16,행당동,신동아,59.97,9,344
11200,"93,000",직거래,1996,2022,12,1,하왕십리동,벽산,114.46,4,258
11200,"80,000",중개거래,2000,2022,12,10,행당동,행당한진타운,59.96,15,346
11200,"130,000",직거래,2012,2022,12,13,금호동4가,서울숲2차푸르지오,59.907,6,235
11200,"120,000",중개거래,2019,2022,12,3,금호동1가,이편한세상금호파크힐스,59.983,10,1823
