gu_code,price,trade_type,build_year,year,month,day,dong,apt_name,area,floor,jibun
11110,"90,000",중개거래,1996,2022,11,14,명륜2가,아남2,84.9,4,236
11110,"90,000",중개거래,1996,2022,11,14,명륜2가,아남2,84.9,4,236
11110,"90,000",중개거래,1996,2022,11,14,명륜2가,아남2,84.9,4,236
11110,"15,300",중개거래,2011,2022,11,26,충신동,CS타워,21.94,10,62-2
11110,"90,000",중개거래,1996,2022,11,14,명륜2가,아남2,84.9,4,236
11110,"59,500",중개거래,1993,2022,11,19,창신동,창신쌍용2,54.7,9,703
11110,"18,600",중개거래,2014,2022,11,15,연건동,이화에수풀,16.98,7,195-10
11110,"12,000",중개거래,2013,2022,11,28,숭인동,종로아인스빌,12.15,14,1392-1
11110,"65,000",중개거래,1998,2022,11,2,익선동,운현신화타워,84.26,11,30-6
11110,"12,900",중개거래,2013,2022,11,5,숭인동,종로중흥S클래스,17.811,13,202-3
11110,"35,000",중개거래,1999,2022,11,11,동숭동,동성아파트(1동),57.96,1,4-161
